@relation 'ASS2009-weka.filters.unsupervised.attribute.Remove-R1-2,7'

@attribute skill numeric
@attribute cluster numeric
@attribute difficulty numeric
@attribute BKT numeric
@attribute class {1,0}

@data
31,2,4,0.266527,1
31,2,5,0.478713,1
31,2,5,0.682462,0
31,2,6,0.104855,1
31,2,3,0.271224,1
31,2,4,0.483955,1
45,2,3,0.460227,1
99,2,5,0.539898,1
99,2,0,0.652086,1
99,2,0,0.749568,1
99,2,3,0.826966,1
50,2,2,0.627083,1
60,2,8,0.672662,0
60,2,3,0.674088,0
82,2,2,0.973513,0
48,2,6,0.245333,0
48,2,6,0.099259,0
48,2,4,0.036623,0
48,2,6,0.013583,0
48,2,5,0.005595,0
60,2,7,0.67551,0
46,2,3,0.618827,0
46,2,4,0.103915,1
46,2,6,0.26984,0
46,2,3,0.101665,1
46,2,2,0.26652,0
46,2,6,0.101654,1
46,2,5,0.266504,1
46,2,3,0.478687,0
46,2,6,0.102651,1
46,2,7,0.267977,1
46,2,2,0.480335,0
46,2,6,0.102662,1
46,2,7,0.267993,1
46,2,3,0.480353,0
46,2,4,0.102662,1
46,2,6,0.267993,0
46,2,3,0.101659,1
46,2,3,0.266511,1
46,2,3,0.478695,1
46,2,3,0.682447,1
59,2,0,0.5,1
59,2,5,0.791847,1
49,2,5,0.394531,0
49,2,5,0.102172,0
49,2,4,0.101205,0
120,2,7,0.732218,0
50,2,4,0.793479,0
50,2,4,0.107869,0
50,2,5,0.101218,0
50,2,4,0.101203,0
50,2,4,0.101203,0
26,2,4,0.680412,0
90,2,6,0.518325,0
27,2,6,0.725,0
27,2,4,0.726601,0
27,2,2,0.728195,0
49,2,4,0.101203,0
49,2,4,0.101203,1
49,2,4,0.265836,1
49,2,5,0.477938,1
49,2,5,0.681824,1
49,2,5,0.829509,1
48,2,7,0.002883,0
48,2,6,0.001968,0
48,2,5,0.001661,1
48,2,8,0.0043,0
48,2,7,0.002446,0
48,2,7,0.001821,1
48,2,6,0.004619,1
48,2,6,0.010151,1
50,2,5,0.101203,0
50,2,4,0.101203,0
50,2,5,0.101203,0
50,2,4,0.101203,1
50,2,6,0.265836,1
50,2,3,0.477938,0
50,2,4,0.102646,0
50,2,3,0.101206,0
52,2,7,0.43342,0
52,2,6,0.434805,1
52,2,4,0.434143,1
52,2,6,0.433482,1
28,2,4,0.702247,0
28,2,2,0.703588,1
28,2,3,0.70319,1
28,2,3,0.702791,1
30,2,0,0.656126,1
61,2,2,0.657658,0
61,2,7,0.659124,0
30,2,2,0.685334,1
30,2,1,0.713133,1
30,2,3,0.739401,0
30,2,3,0.656389,0
30,2,5,0.56264,0
30,2,5,0.464286,0
30,2,2,0.368764,1
23,2,6,0.5,1
26,2,2,0.682178,1
26,2,2,0.681877,1
82,2,4,0.176826,1
82,2,2,0.337541,1
30,2,3,0.400311,1
30,2,4,0.432661,1
27,2,3,0.729783,1
27,2,3,0.72949,1
27,2,1,0.729197,1
27,2,0,0.728904,1
91,2,1,0.845361,1
96,2,7,0.496689,1
93,2,4,0.454978,0
93,2,5,0.102501,1
8,2,6,0.519481,0
8,2,3,0.421455,1
8,2,0,0.454193,1
8,2,2,0.487293,1
26,2,4,0.681576,0
26,2,8,0.683338,0
26,2,0,0.685094,1
26,2,1,0.684793,1
26,2,1,0.684491,1
90,2,4,0.520469,0
90,2,2,0.52261,0
8,2,3,0.520473,1
8,2,2,0.553445,1
99,2,4,0.884133,1
99,2,5,0.924142,1
99,2,4,0.951098,0
99,2,1,0.886918,1
99,2,1,0.926045,1
99,2,1,0.95236,1
24,2,5,0.157895,0
8,2,3,0.585929,1
8,2,2,0.617662,1
8,2,2,0.648404,1
8,2,4,0.677949,1
6,2,6,0.592391,0
94,2,4,0.419811,0
3,2,5,0.708571,0
107,2,5,0.338521,0
8,2,2,0.706124,1
8,2,3,0.732795,1
58,2,7,0.728571,0
7,2,3,0.66951,1
7,2,2,0.763873,1
3,2,2,0.710236,1
3,2,2,0.709938,1
5,2,3,0.756972,1
5,2,0,0.756807,1
5,2,0,0.756641,1
81,2,5,0.75367,1
81,2,3,0.873396,1
81,2,6,0.939075,1
81,2,5,0.971672,0
81,2,3,0.158821,1
81,2,4,0.346888,1
81,2,6,0.563397,0
81,2,5,0.103319,1
81,2,3,0.268961,1
81,2,4,0.481435,1
49,2,2,0.915995,0
49,2,4,0.120225,0
49,2,0,0.101246,1
49,2,1,0.2659,1
49,2,0,0.47801,1
3,2,3,0.70964,0
3,2,4,0.711301,0
3,2,1,0.712955,0
3,2,3,0.714603,1
3,2,3,0.714306,1
1,2,3,0.628378,1
1,2,3,0.628083,0
1,2,3,0.63001,1
1,2,2,0.629714,1
1,2,3,0.629418,0
80,0,4,0.705053,1
80,0,4,0.844101,1
80,0,4,0.92379,1
82,0,1,0.751471,1
82,0,2,0.850814,1
82,0,1,0.914216,1
82,0,2,0.951963,1
81,0,6,0.570588,1
35,0,0,0.844193,1
35,0,0,0.84402,1
33,0,2,0.687117,1
33,0,1,0.806683,1
33,0,3,0.886722,0
33,0,5,0.118298,1
33,0,4,0.264935,1
33,0,2,0.437811,1
34,0,1,0.779264,1
34,0,1,0.869106,1
33,0,3,0.60819,0
33,0,4,0.104484,0
33,2,1,0.101263,1
33,2,3,0.242812,1
33,2,0,0.413582,1
42,2,5,0.360902,0
42,2,2,0.275887,0
42,2,5,0.204696,0
42,2,3,0.148353,1
42,2,2,0.166492,1
42,2,2,0.186266,1
42,2,4,0.207711,1
42,2,5,0.230838,0
42,2,4,0.168712,0
42,2,4,0.120934,0
42,2,4,0.085567,1
42,2,4,0.09728,1
42,2,4,0.110283,0
42,2,5,0.07784,1
42,2,4,0.088679,1
42,2,4,0.100739,0
42,2,4,0.070963,1
42,2,2,0.081009,1
42,2,3,0.092209,1
83,2,3,0.549346,1
83,2,6,0.737954,0
83,2,4,0.106045,0
83,2,4,0.101214,0
83,2,5,0.101203,0
83,2,5,0.101203,0
83,2,4,0.101203,0
83,2,2,0.101203,1
83,2,4,0.265836,0
83,2,3,0.101652,1
83,2,4,0.2665,1
83,2,4,0.478683,1
43,2,5,0.55665,0
43,2,4,0.10382,1
43,2,5,0.246163,0
43,2,5,0.101735,0
43,2,5,0.101255,1
43,2,6,0.242802,0
43,2,6,0.101722,1
43,2,2,0.243414,1
43,2,2,0.41425,1
39,2,4,0.558879,0
39,2,4,0.103846,1
39,2,3,0.246196,1
39,2,5,0.417328,1
97,2,7,0.672199,0
97,2,8,0.104679,0
98,2,4,0.555305,0
97,2,4,0.101211,1
97,2,5,0.265847,1
98,2,1,0.103244,1
57,2,2,0.741722,1
31,2,2,0.599526,1
31,2,5,0.774411,1
31,2,8,0.885406,0
31,2,4,0.114708,1
31,2,5,0.285581,1
49,2,5,0.394531,0
49,2,3,0.102172,1
49,2,4,0.26727,0
49,2,4,0.101657,1
49,2,4,0.266507,1
49,2,4,0.478691,0
49,2,4,0.102651,0
45,2,4,0.460227,1
82,2,3,0.973513,0
82,2,2,0.176826,1
82,2,2,0.337541,1
82,2,2,0.513252,1
48,2,5,0.245333,0
48,2,7,0.099259,0
48,2,6,0.036623,0
48,2,6,0.013583,1
99,2,4,0.539898,1
99,2,3,0.652086,1
99,2,2,0.749568,1
99,2,5,0.826966,0
99,2,3,0.658473,1
99,2,2,0.754837,1
99,2,3,0.830972,0
99,2,3,0.664796,0
99,2,4,0.44465,0
99,2,4,0.24462,1
99,2,6,0.341228,0
99,2,5,0.173454,0
100,2,3,0.539286,0
43,2,6,0.586771,0
43,2,6,0.104188,0
49,2,5,0.101206,1
49,2,4,0.265841,1
49,2,5,0.477944,1
50,2,1,0.627083,1
52,2,6,0.43342,0
48,2,6,0.027678,1
48,2,5,0.054621,1
99,2,3,0.078864,1
99,2,3,0.121017,1
99,2,3,0.18086,1
99,2,1,0.261161,1
99,2,2,0.361141,1
99,2,2,0.474634,1
99,2,2,0.590709,1
52,2,6,0.434805,1
52,2,6,0.434143,1
97,2,9,0.477951,0
97,2,4,0.102646,0
97,2,7,0.101206,0
97,2,5,0.101203,1
97,2,2,0.265836,0
97,2,8,0.101652,0
97,2,6,0.101204,0
97,2,5,0.101203,0
97,2,2,0.101203,0
97,2,0,0.101203,0
97,2,7,0.101203,0
97,2,9,0.101203,0
97,2,6,0.101203,0
97,2,6,0.101203,0
97,2,7,0.101203,0
97,2,3,0.101203,1
43,2,4,0.101262,0
43,2,7,0.101254,0
43,2,5,0.101254,1
43,2,1,0.2428,1
43,2,3,0.413569,1
97,2,2,0.265836,1
97,2,2,0.477938,1
97,2,4,0.681824,1
60,2,3,0.672662,0
60,2,3,0.674088,0
60,2,9,0.67551,0
60,2,0,0.676929,1
60,2,1,0.676523,1
60,2,8,0.676118,0
60,2,4,0.677534,0
100,2,0,0.542228,1
100,2,4,0.542065,0
100,2,4,0.545002,0
100,2,3,0.547933,0
100,2,0,0.550859,1
100,2,0,0.55069,1
100,2,0,0.550521,1
100,2,4,0.550352,0
100,2,0,0.553273,1
100,2,0,0.553102,1
100,2,0,0.552932,1
64,2,4,0.540984,0
100,2,3,0.552761,0
100,2,5,0.555677,1
100,2,3,0.555505,0
100,2,0,0.558415,1
100,2,0,0.55824,1
100,2,0,0.558066,1
100,2,5,0.557892,0
100,2,0,0.560797,1
100,2,2,0.560621,0
100,2,0,0.563519,1
100,2,0,0.563341,1
100,2,0,0.563163,1
100,2,3,0.562986,0
100,2,0,0.565879,1
100,2,5,0.5657,0
100,2,0,0.568587,1
100,2,5,0.568405,0
100,2,0,0.571286,1
100,2,1,0.571103,1
100,2,0,0.57092,1
100,2,5,0.570737,0
100,2,0,0.573612,1
100,2,2,0.573428,1
100,2,0,0.573243,1
46,2,3,0.618827,0
99,2,3,0.69743,0
50,2,3,0.793479,1
99,2,4,0.481974,1
99,2,6,0.597797,1
99,2,2,0.703594,1
99,2,5,0.791252,0
99,2,5,0.604642,0
120,2,2,0.732218,0
26,2,6,0.680412,1
90,2,5,0.518325,0
90,2,1,0.520469,0
90,2,3,0.52261,0
90,2,1,0.524749,0
90,2,3,0.526885,0
90,2,1,0.529018,0
90,2,0,0.531148,1
90,2,3,0.530906,1
90,2,3,0.530664,1
90,2,4,0.530423,1
90,2,6,0.530181,0
87,2,6,0.478261,0
23,2,5,0.5,1
30,2,3,0.656126,0
27,2,3,0.725,0
100,2,4,0.573059,0
100,2,7,0.575928,0
100,2,5,0.57879,0
100,2,0,0.581645,1
100,2,0,0.581456,1
100,2,0,0.581266,1
100,2,4,0.581077,0
100,2,0,0.583926,1
100,2,1,0.583735,1
100,2,0,0.583544,1
100,2,4,0.583354,0
100,2,0,0.586196,1
100,2,5,0.586004,0
99,2,5,0.381819,0
99,2,0,0.200027,1
99,2,0,0.285801,1
99,2,0,0.390183,1
99,2,3,0.505548,0
99,2,0,0.292415,1
99,2,0,0.397855,1
99,2,0,0.51357,1
99,2,3,0.627765,0
99,2,0,0.405117,1
99,2,0,0.521109,1
99,2,0,0.634789,1
99,2,4,0.735155,0
99,2,2,0.528351,0
99,2,2,0.311619,1
99,2,1,0.419842,0
99,2,5,0.22648,0
99,2,3,0.10639,0
99,2,3,0.046716,1
99,2,1,0.073417,1
99,2,3,0.113075,0
99,2,2,0.049797,1
99,2,1,0.078055,1
99,2,1,0.119841,1
99,2,4,0.179227,0
99,2,0,0.081766,1
99,2,0,0.125229,1
99,2,0,0.186686,1
99,2,4,0.268704,0
99,2,0,0.129795,1
99,2,0,0.192971,1
99,2,0,0.276789,1
99,2,4,0.379645,0
99,2,4,0.198562,0
99,2,1,0.091651,1
99,2,1,0.139471,1
99,2,4,0.206186,0
99,2,4,0.095621,0
99,2,3,0.041808,1
99,2,1,0.065994,1
99,2,1,0.102171,1
99,2,4,0.154454,0
99,2,4,0.069468,0
120,2,4,0.733464,0
120,2,3,0.734706,0
120,2,5,0.735943,0
120,2,10,0.737177,0
28,2,4,0.702247,0
28,2,0,0.703588,1
100,2,4,0.58884,1
99,2,5,0.030164,0
99,2,5,0.013361,1
99,2,4,0.022119,0
99,2,5,0.01002,0
99,2,3,0.005056,1
120,2,2,0.738406,0
30,2,3,0.562354,0
61,2,4,0.657658,0
61,2,5,0.659124,0
61,2,9,0.660586,0
30,2,2,0.463997,0
30,2,2,0.368494,1
30,2,2,0.400033,0
30,2,2,0.310189,0
30,2,2,0.232889,0
30,2,4,0.170326,0
30,2,5,0.122149,0
30,2,3,0.086452,0
30,2,4,0.060752,0
30,2,3,0.042628,0
28,2,2,0.70319,1
28,2,3,0.702791,1
99,2,2,0.009032,0
99,2,0,0.004654,1
99,2,5,0.008394,1
107,2,7,0.338521,0
107,2,8,0.236647,0
107,2,3,0.158382,0
107,2,4,0.102842,0
107,2,4,0.065609,0
107,2,8,0.041593,0
107,2,3,0.026485,0
107,2,5,0.017129,0
107,2,5,0.011393,0
99,2,3,0.014308,1
99,2,5,0.023603,1
64,2,4,0.542683,1
100,2,0,0.588646,1
64,2,3,0.542313,0
64,2,5,0.544011,0
27,2,4,0.726601,0
27,2,3,0.728195,1
27,2,2,0.727902,1
27,2,1,0.727608,1
27,2,0,0.727314,1
27,2,4,0.727021,1
27,2,0,0.726727,1
27,2,6,0.726433,0
27,2,0,0.728028,1
90,2,2,0.53231,0
61,2,5,0.662044,0
89,2,4,0.854015,0
89,2,2,0.856634,0
90,2,7,0.534435,0
99,2,1,0.038084,0
99,2,3,0.016682,1
46,2,2,0.103915,1
30,2,6,0.030033,0
30,2,4,0.02137,0
30,2,4,0.015453,0
30,2,4,0.01143,0
30,2,3,0.008705,0
30,2,4,0.006863,0
30,2,5,0.005619,0
30,2,5,0.004781,0
30,2,4,0.004216,0
30,2,1,0.003835,1
24,2,4,0.157895,1
30,2,5,0.005364,0
30,2,2,0.004609,1
30,2,4,0.006245,1
30,2,7,0.008104,1
30,2,1,0.010218,1
30,2,0,0.012618,1
27,2,4,0.727734,0
27,2,1,0.729324,1
93,2,4,0.454978,0
93,2,6,0.102501,0
93,2,4,0.101206,1
93,2,4,0.26584,1
93,2,4,0.477943,1
93,2,2,0.681828,1
27,2,2,0.729031,1
91,2,2,0.845361,1
89,2,0,0.859214,1
91,2,3,0.845189,1
58,2,5,0.728571,0
58,2,0,0.730158,1
107,2,7,0.007897,0
107,2,2,0.005773,0
107,2,4,0.004487,0
120,2,4,0.739632,0
120,2,10,0.740853,0
99,2,5,0.027316,0
99,2,0,0.012174,1
99,2,0,0.020257,1
99,2,0,0.03289,1
99,2,4,0.052395,0
99,2,2,0.022765,1
99,2,2,0.036785,1
104,2,4,0.651934,0
104,2,9,0.653414,0
60,2,2,0.678947,0
60,2,1,0.680356,1
60,2,3,0.679951,0
60,2,2,0.681357,1
60,2,2,0.680952,1
60,2,4,0.680547,1
100,2,5,0.588452,1
100,2,4,0.588259,0
100,2,0,0.591088,1
100,2,0,0.590893,1
100,2,0,0.590699,1
100,2,5,0.590504,0
100,2,6,0.593327,1
59,2,8,0.5,0
59,2,10,0.102284,0
99,2,4,0.058351,0
99,2,4,0.025329,1
99,2,3,0.040755,1
99,2,7,0.064395,1
99,2,6,0.09981,0
95,2,2,0.839827,1
94,2,5,0.419811,0
94,2,3,0.421609,0
94,2,5,0.423406,0
94,2,5,0.425202,1
94,2,4,0.424963,1
94,2,5,0.424725,1
99,2,5,0.043709,1
59,2,6,0.101147,0
59,2,8,0.101145,1
59,2,7,0.345452,0
59,2,10,0.101678,0
59,2,4,0.101146,1
120,2,6,0.74207,0
120,2,0,0.743283,1
105,2,2,0.787097,0
105,2,1,0.790639,0
107,2,7,0.003709,0
46,2,5,0.26984,1
46,2,2,0.482415,0
46,2,6,0.102676,1
46,2,7,0.268013,0
46,2,3,0.101659,0
46,2,8,0.101204,0
46,2,8,0.101203,0
46,2,2,0.101203,1
46,2,3,0.265836,1
46,2,2,0.477938,1
100,2,3,0.593131,1
100,2,0,0.592935,1
100,2,0,0.592739,1
100,2,0,0.592543,1
100,2,3,0.592348,0
100,2,0,0.595165,1
100,2,4,0.594968,0
100,2,3,0.597778,1
100,2,3,0.59758,1
64,2,5,0.545706,0
100,2,3,0.597382,0
100,2,0,0.600185,1
100,2,6,0.599985,0
100,2,7,0.60278,1
100,2,4,0.602579,0
100,2,0,0.605367,1
120,2,4,0.742903,0
120,2,2,0.744113,1
120,2,4,0.743735,0
120,2,4,0.744942,0
120,2,4,0.746145,0
99,2,5,0.068874,1
99,2,7,0.106413,1
100,2,3,0.605165,0
100,2,0,0.607944,1
100,2,0,0.607741,1
100,2,0,0.607537,1
100,2,5,0.607334,0
100,2,0,0.610107,1
100,2,5,0.609902,1
64,2,3,0.547398,1
100,2,3,0.609698,1
64,2,4,0.547025,1
90,2,4,0.536557,0
90,2,4,0.538676,1
90,2,3,0.538428,0
90,2,8,0.540545,0
90,2,1,0.542658,0
90,2,2,0.544767,1
90,2,2,0.544515,1
90,2,5,0.544262,1
90,2,3,0.54401,1
90,2,6,0.543758,1
99,2,2,0.160446,1
99,2,0,0.234355,1
99,2,0,0.328698,1
99,2,1,0.439043,1
99,2,3,0.555646,1
99,2,6,0.66636,0
99,2,1,0.446384,0
99,2,1,0.245915,1
99,2,2,0.3428,0
99,2,5,0.174452,0
120,2,9,0.747344,0
87,2,4,0.47978,0
87,2,6,0.481297,0
87,2,4,0.482814,0
87,2,4,0.484329,0
120,2,3,0.748538,0
120,2,9,0.749729,0
120,2,3,0.750915,0
104,2,4,0.654891,0
104,2,3,0.656364,0
104,2,4,0.657834,0
104,2,4,0.659299,0
104,2,3,0.660761,0
104,2,6,0.662219,0
104,2,5,0.663673,0
99,2,3,0.079364,0
99,2,1,0.034525,1
99,2,1,0.0549,1
99,2,3,0.085701,0
99,2,0,0.037346,1
99,2,0,0.059208,1
99,2,0,0.092122,1
99,2,3,0.140146,0
99,2,0,0.062546,1
99,2,0,0.097075,1
99,2,0,0.147219,1
99,2,2,0.216666,0
99,2,0,0.101145,1
99,2,0,0.153001,1
99,2,0,0.22443,1
59,2,2,0.345454,1
59,2,6,0.673288,0
94,2,5,0.424487,1
96,2,3,0.496689,0
96,2,3,0.498441,1
96,2,3,0.49811,0
96,2,10,0.49986,0
96,2,1,0.501609,1
96,2,4,0.501275,1
96,2,6,0.500941,1
99,2,4,0.316454,1
99,2,3,0.425311,1
99,2,4,0.541801,0
104,2,4,0.665124,0
87,2,5,0.485843,0
87,2,8,0.487355,0
87,2,5,0.488866,0
120,2,0,0.752097,1
107,2,8,0.003238,1
87,2,5,0.490376,0
87,2,7,0.491884,0
99,2,0,0.323309,1
99,2,0,0.43302,1
99,2,0,0.549595,1
99,2,5,0.660899,1
120,2,5,0.751724,1
99,2,4,0.756831,0
99,2,0,0.556724,1
99,2,0,0.66733,1
99,2,0,0.762095,1
99,2,4,0.836464,1
99,2,4,0.890906,0
99,2,0,0.767104,1
99,2,0,0.840235,1
99,2,0,0.893581,1
99,2,4,0.930583,1
99,2,3,0.955361,1
99,2,4,0.971564,1
99,2,4,0.981997,1
8,2,4,0.519481,0
8,2,5,0.421455,1
8,2,1,0.454193,0
100,2,3,0.609494,1
64,2,4,0.546653,1
64,2,4,0.546281,1
100,2,3,0.60929,0
64,2,2,0.545909,1
64,2,4,0.545538,1
120,2,2,0.75135,1
46,2,3,0.681824,1
46,2,3,0.829509,1
61,2,10,0.663499,0
61,2,10,0.66495,0
61,2,2,0.666397,1
61,2,0,0.66599,1
104,2,2,0.66657,0
104,2,7,0.668013,0
104,2,2,0.669452,1
104,2,3,0.669045,1
104,2,5,0.668638,0
104,2,1,0.670075,1
104,2,4,0.669669,1
104,2,3,0.669262,1
8,2,2,0.359371,1
8,2,2,0.390626,1
8,2,2,0.422759,1
8,2,2,0.455516,1
8,2,2,0.488625,1
8,2,2,0.521802,1
105,2,0,0.794136,1
105,2,0,0.793979,1
105,2,3,0.793822,1
105,2,0,0.793664,1
105,2,0,0.793507,1
107,2,2,0.005508,1
107,2,4,0.00866,1
107,2,7,0.013029,0
107,2,8,0.008892,1
107,2,3,0.013351,1
107,2,3,0.019511,0
107,2,7,0.012849,1
107,2,7,0.018819,1
107,2,5,0.027036,1
87,2,5,0.493391,0
87,2,2,0.494896,0
87,2,5,0.4964,1
8,2,5,0.55476,0
8,2,4,0.456356,0
8,2,7,0.361377,1
8,2,6,0.392697,1
8,2,3,0.424878,0
8,2,2,0.332499,0
8,2,3,0.251607,0
8,2,4,0.185158,1
8,2,3,0.206512,1
8,2,2,0.229549,1
8,2,4,0.254252,0
8,2,3,0.18727,1
8,2,2,0.208797,1
8,2,2,0.232005,0
8,2,2,0.16963,1
8,2,4,0.189677,1
8,2,3,0.211399,1
6,2,2,0.592391,0
6,2,1,0.104263,0
6,2,5,0.101262,0
6,2,4,0.101254,0
6,2,1,0.101254,1
6,2,2,0.2428,0
6,2,3,0.101722,1
6,2,0,0.243414,1
6,2,6,0.41425,0
6,2,1,0.102591,1
6,2,6,0.244553,1
6,2,6,0.415511,0
6,2,2,0.102599,1
6,2,2,0.244564,0
6,2,3,0.101729,1
6,2,0,0.243423,1
6,2,5,0.41426,1
5,2,2,0.756972,1
5,2,4,0.756807,1
5,2,1,0.756641,1
67,2,0,0.698225,1
3,2,0,0.708571,1
7,2,2,0.66951,0
7,2,2,0.449892,0
7,2,2,0.248547,1
7,2,1,0.345986,1
7,2,1,0.458151,0
7,2,4,0.254803,0
7,2,1,0.121936,0
7,2,1,0.053921,1
7,2,1,0.084238,0
7,2,1,0.036693,1
7,2,1,0.058212,0
7,2,0,0.025268,1
7,2,1,0.040662,1
7,2,1,0.064253,0
7,2,3,0.027887,1
7,2,5,0.044705,0
7,2,4,0.019483,1
7,2,5,0.031685,1
7,2,4,0.050547,0
7,2,2,0.021973,1
7,2,4,0.035557,1
7,2,4,0.056476,0
7,2,0,0.02452,1
7,2,1,0.039503,1
12,2,1,0.674897,0
12,2,4,0.676682,1
10,2,3,0.639731,1
10,2,8,0.639169,0
9,2,3,0.438914,1
10,2,6,0.640451,0
10,2,5,0.641731,0
7,2,2,0.062492,0
10,2,7,0.643007,0
7,2,8,0.027122,0
81,2,1,0.75367,1
81,2,2,0.873396,1
81,2,0,0.939075,1
81,2,1,0.971672,1
81,2,1,0.987045,1
83,2,0,0.682437,1
83,2,3,0.829899,0
83,2,0,0.109705,1
83,2,1,0.278322,0
83,2,2,0.101694,1
83,2,2,0.266563,1
83,2,3,0.478753,1
83,2,0,0.682495,1
83,2,0,0.829936,1
79,2,0,0.755245,1
79,2,0,0.853324,1
79,2,0,0.915749,1
79,2,0,0.952851,1
39,2,1,0.589599,1
39,2,1,0.734654,0
46,2,2,0.915995,0
46,2,3,0.120225,1
43,2,2,0.586144,0
46,2,2,0.293511,1
2,2,4,0.514938,1
2,2,4,0.597363,1
2,2,6,0.67459,0
2,2,3,0.556093,1
2,2,6,0.636438,1
2,2,3,0.709796,1
2,2,5,0.773596,0
2,2,6,0.673646,0
2,2,4,0.555033,1
2,2,7,0.635445,0
2,2,5,0.513023,1
2,2,6,0.595519,1
2,2,4,0.672906,1
7,2,5,0.012094,1
7,2,2,0.02013,1
7,2,2,0.032692,1
7,2,2,0.052092,0
7,2,3,0.022635,0
7,2,8,0.010233,0
7,2,8,0.005143,1
7,2,4,0.009169,1
46,2,3,0.508316,1
46,2,6,0.70635,0
46,2,6,0.105313,1
46,2,3,0.271896,0
46,2,5,0.101672,0
46,2,4,0.101204,1
46,2,2,0.265837,1
46,2,2,0.47794,1
46,2,3,0.681826,1
46,2,3,0.82951,1
1,2,4,0.628378,1
14,2,2,0.588785,0
14,2,4,0.103572,1
14,2,3,0.269335,0
14,2,3,0.101664,1
14,2,0,0.266518,1
7,2,1,0.015529,0
7,2,8,0.007308,0
7,2,8,0.003953,1
7,2,4,0.007284,1
14,2,3,0.478702,1
3,2,3,0.708273,0
3,2,3,0.709939,0
3,2,4,0.711599,0
39,2,2,0.107195,0
39,2,3,0.10127,0
39,2,2,0.101254,0
39,2,2,0.101254,0
39,2,3,0.101254,0
39,2,1,0.101254,1
50,2,4,0.896204,1
50,2,4,0.95065,1
50,2,4,0.977189,1
50,2,3,0.989598,1
50,2,4,0.995286,1
39,2,2,0.2428,1
39,2,5,0.413569,0
39,2,0,0.102586,1
39,2,1,0.244547,1
39,2,0,0.415505,1
39,2,3,0.587925,1
39,2,2,0.733359,1
2,2,6,0.741878,0
49,2,4,0.681829,0
2,2,6,0.634561,1
49,2,6,0.104844,0
43,2,2,0.10418,1
49,2,4,0.101211,0
49,2,4,0.101203,1
43,2,2,0.246633,1
43,2,2,0.417811,1
43,2,6,0.590042,1
43,2,5,0.734996,1
2,2,5,0.708125,1
45,2,3,0.667056,1
49,2,4,0.265836,1
49,2,6,0.477938,1
49,2,5,0.681824,1
49,2,5,0.829509,1
49,2,5,0.915995,1
31,2,0,0.499745,1
31,2,1,0.69953,1
31,2,5,0.840668,0
31,2,2,0.110406,1
31,2,1,0.279344,1
31,2,3,0.492929,1
31,2,5,0.694051,1
31,2,1,0.83724,1
56,2,1,0.832918,1
56,2,0,0.832776,0
56,2,2,0.835707,0
56,2,1,0.838596,1
56,2,2,0.838457,1
56,2,1,0.838317,1
56,2,1,0.838178,1
56,2,1,0.838038,1
5,2,1,0.756475,0
3,2,9,0.713252,0
3,2,0,0.714899,1
3,2,2,0.714602,1
3,2,3,0.714305,1
13,2,5,0.565657,0
5,2,2,0.760381,1
5,2,0,0.760216,1
5,2,0,0.76005,1
5,2,0,0.759885,1
7,2,4,0.012555,1
10,2,5,0.644281,1
7,2,3,0.020854,1
1,2,3,0.628083,1
3,2,1,0.714008,0
3,2,0,0.715652,1
3,2,0,0.715355,1
3,2,3,0.715058,1
15,2,3,0.65808,1
15,2,2,0.814171,1
15,2,1,0.907666,1
15,2,3,0.956363,1
7,2,4,0.033818,1
7,2,2,0.053817,1
14,2,6,0.682453,0
14,2,6,0.104855,0
56,2,2,0.837899,1
6,2,3,0.58678,1
6,2,5,0.732472,1
6,2,2,0.838049,1
6,2,2,0.906369,1
1,2,1,0.627788,1
1,2,3,0.627493,1
1,2,0,0.627198,1
1,2,2,0.626903,1
13,2,6,0.567072,1
13,2,5,0.566524,0
14,2,8,0.101211,0
14,2,5,0.101203,0
6,2,2,0.947399,1
7,2,6,0.084083,1
14,2,4,0.101203,0
14,2,1,0.101203,0
15,2,0,0.979889,1
3,2,2,0.714761,1
3,2,4,0.714464,1
1,2,1,0.626609,1
1,2,2,0.626314,1
80,0,4,0.705053,1
80,0,3,0.844101,1
80,0,4,0.92379,1
82,0,1,0.751471,1
82,0,3,0.850814,1
82,0,2,0.914216,1
82,0,3,0.951963,1
81,0,4,0.570588,1
35,0,3,0.844193,1
35,0,0,0.84402,1
33,0,0,0.687117,1
33,0,2,0.806683,1
33,0,5,0.886722,1
34,0,2,0.779264,1
34,0,2,0.869106,1
33,0,3,0.935839,1
42,0,2,0.360902,1
42,0,2,0.392207,1
42,0,5,0.424377,0
42,0,3,0.332044,1
42,2,5,0.362313,1
42,2,4,0.393663,1
83,2,1,0.549346,1
83,2,3,0.737954,1
83,2,3,0.864105,1
43,2,2,0.55665,0
43,2,6,0.10382,0
43,2,5,0.101261,0
43,2,2,0.101254,1
43,2,4,0.2428,0
43,2,2,0.101722,0
43,2,3,0.101255,1
43,2,5,0.242802,0
43,2,3,0.101722,1
43,2,1,0.243414,1
43,2,3,0.41425,1
39,2,4,0.558879,1
43,2,5,0.586771,1
43,2,4,0.732465,1
97,2,2,0.672199,1
98,2,3,0.555305,1
57,2,2,0.741722,1
31,2,0,0.599526,1
31,2,1,0.774411,1
31,2,7,0.885406,0
31,2,4,0.114708,1
31,2,3,0.285581,1
31,2,3,0.499745,1
49,2,5,0.394531,1
49,2,4,0.609016,1
49,2,4,0.78105,1
45,2,4,0.460227,1
