@relation 'ASS2009-weka.filters.unsupervised.attribute.Remove-R1-2,7'

@attribute skill numeric
@attribute cluster numeric
@attribute difficulty numeric
@attribute BKT numeric
@attribute class {1,0}

@data
6,4,4,0.242805,1
6,4,1,0.413574,1
6,4,4,0.586149,1
6,4,1,0.731983,1
1,4,2,0.623134,1
1,4,5,0.622841,0
1,4,3,0.624781,1
1,4,3,0.624487,1
1,4,2,0.624193,1
1,4,2,0.623899,1
1,4,2,0.623605,1
7,4,1,0.698078,1
7,4,2,0.786875,1
14,4,6,0.914257,0
14,4,6,0.116723,0
14,4,6,0.101198,0
14,4,8,0.101169,1
14,4,5,0.29788,0
14,4,3,0.101636,1
14,4,5,0.29867,1
15,4,7,0.981717,0
15,4,3,0.188339,1
14,4,6,0.563791,1
13,4,7,0.51331,0
13,4,7,0.559967,1
13,4,5,0.503843,1
13,4,5,0.447683,1
13,4,6,0.392901,0
13,4,6,0.438596,1
13,4,5,0.384167,0
13,4,5,0.429576,1
13,4,5,0.375532,1
13,4,3,0.324511,0
13,4,5,0.367164,1
13,4,2,0.316721,1
13,4,7,0.270355,0
13,4,8,0.309257,0
13,4,8,0.350976,0
1,4,4,0.623311,1
1,4,2,0.623017,1
5,4,0,0.743754,1
5,4,1,0.743586,1
5,4,1,0.743419,1
6,4,8,0.837718,1
6,4,6,0.906165,1
6,4,3,0.947279,1
8,4,4,0.5,1
13,4,7,0.395027,1
13,4,6,0.342775,1
15,4,2,0.38538,1
15,4,2,0.600496,0
15,4,2,0.1037,1
15,4,2,0.269523,1
15,4,7,0.482062,0
15,4,3,0.102674,1
15,4,2,0.26801,1
15,4,4,0.480372,1
15,4,2,0.683826,1
15,4,1,0.830782,1
14,4,2,0.786962,1
14,4,4,0.911887,1
14,4,1,0.966433,1
8,4,1,0.533134,1
8,4,2,0.565951,1
21,4,4,0.541718,1
99,4,2,0.989281,1
99,4,4,0.991924,1
99,4,4,0.993919,1
100,4,5,0.555836,1
64,4,2,0.531974,1
100,4,6,0.555663,1
100,4,3,0.555491,1
8,4,2,0.598178,1
8,4,3,0.629558,1
8,4,3,0.659865,1
8,4,3,0.688903,0
8,4,3,0.598575,1
8,4,4,0.629943,0
8,4,2,0.534124,1
8,4,4,0.566927,1
8,4,3,0.599132,0
8,4,3,0.501676,1
8,4,4,0.534801,1
8,4,4,0.567595,1
8,4,3,0.599785,1
1,4,3,0.622724,1
1,4,1,0.62243,1
3,4,4,0.656489,0
3,4,3,0.658333,0
3,4,3,0.660171,1
3,4,1,0.65987,1
3,4,4,0.65957,0
33,0,0,0.807379,1
34,0,2,0.788927,1
34,0,3,0.875363,1
33,0,2,0.887164,1
33,0,5,0.936101,1
83,0,5,0.538929,1
83,0,4,0.730089,1
83,0,5,0.859392,0
83,0,4,0.111878,1
83,0,3,0.281483,1
83,0,5,0.495275,1
43,0,3,0.550676,1
43,0,2,0.704001,1
39,0,3,0.577358,1
80,0,2,0.68534,1
80,0,4,0.831743,1
82,0,4,0.753799,1
82,0,2,0.852364,1
82,0,1,0.915163,1
97,0,8,0.673118,1
97,2,3,0.823936,1
57,2,5,0.716484,0
57,2,7,0.106658,0
57,2,3,0.101269,1
57,2,6,0.24282,0
98,2,3,0.546275,1
98,2,3,0.735647,1
31,2,1,0.597516,1
31,2,2,0.772994,1
31,2,6,0.884595,1
81,2,7,0.561616,1
82,2,9,0.952511,0
82,2,4,0.14403,1
82,2,2,0.297489,1
82,2,2,0.472385,1
48,2,7,0.235988,1
49,2,0,0.398357,1
45,2,2,0.457031,1
50,2,4,0.615551,1
50,2,1,0.785578,1
52,2,6,0.426966,1
99,2,3,0.537102,1
99,2,0,0.60709,1
99,2,5,0.672904,1
99,2,7,0.732527,0
99,2,4,0.58019,1
99,2,3,0.647909,0
99,2,7,0.481579,0
100,2,3,0.50566,0
100,2,0,0.508652,1
100,2,0,0.508519,1
100,2,0,0.508386,1
64,2,3,0.528634,1
100,2,4,0.508254,0
100,2,0,0.511242,1
100,2,0,0.511107,1
100,2,0,0.510971,1
64,2,3,0.528276,0
100,2,5,0.510836,0
100,2,0,0.513822,1
100,2,5,0.513684,1
100,2,4,0.513546,0
100,2,4,0.516528,1
64,2,4,0.529992,1
64,2,5,0.529633,1
100,2,2,0.516388,1
100,2,4,0.516248,1
100,2,4,0.516108,1
99,2,2,0.319464,1
99,2,7,0.384884,1
99,2,3,0.45465,1
99,2,1,0.526168,1
99,2,3,0.596574,1
60,2,1,0.673077,1
120,2,6,0.71875,1
120,2,6,0.718358,0
120,2,2,0.719649,1
120,2,9,0.719257,0
120,2,1,0.720545,1
120,2,6,0.720153,0
99,2,2,0.663177,1
120,2,1,0.721439,1
120,2,1,0.721048,1
120,2,4,0.720656,1
4,2,2,0.557377,1
4,2,7,0.59466,1
4,2,6,0.630859,1
4,2,2,0.665625,1
59,2,6,0.507519,1
46,2,2,0.648649,1
46,2,3,0.807957,0
46,2,4,0.108516,1
46,2,7,0.276588,1
46,2,3,0.489896,1
46,2,2,0.691597,1
46,2,3,0.835697,1
59,2,3,0.796619,1
61,2,5,0.681373,1
99,2,2,0.723849,1
104,2,5,0.634146,1
105,3,0,0.8,1
105,3,1,0.799845,1
105,3,0,0.799689,1
107,3,7,0.306452,0
107,3,8,0.211233,1
107,3,3,0.272734,1
107,3,3,0.344153,1
107,3,5,0.423254,1
107,3,8,0.506398,0
107,3,8,0.382893,1
107,3,1,0.464537,1
107,3,4,0.548047,0
107,3,5,0.42303,1
107,3,4,0.506169,1
107,3,7,0.5889,1
90,3,5,0.521978,1
87,3,6,0.442953,0
87,3,6,0.444496,1
87,3,8,0.444065,0
87,3,0,0.445608,1
87,3,6,0.445175,0
87,3,5,0.446717,0
87,3,6,0.448259,1
87,3,5,0.447822,1
87,3,2,0.447386,1
87,3,4,0.446951,1
87,3,3,0.446517,1
89,3,2,0.866667,1
26,3,3,0.646409,1
26,3,6,0.64611,1
28,3,3,0.703704,1
27,3,7,0.705263,1
27,3,2,0.704964,1
27,3,1,0.704665,1
30,3,6,0.648536,1
23,3,0,0.529412,1
30,3,0,0.678075,1
30,3,4,0.706243,0
30,3,2,0.618146,1
30,3,0,0.648872,1
30,3,4,0.678396,1
30,3,3,0.706549,0
30,3,3,0.618494,0
30,3,4,0.521971,1
30,3,5,0.554926,0
30,3,5,0.456523,1
30,3,0,0.489638,1
24,3,5,0.152866,0
24,3,2,0.120699,1
24,3,5,0.138533,1
24,3,4,0.158406,1
30,3,4,0.522813,1
30,3,5,0.555759,1
99,3,3,0.777246,1
93,3,5,0.389908,0
93,3,4,0.325968,1
93,3,5,0.360627,0
93,3,5,0.299192,0
93,3,5,0.244365,0
93,3,6,0.19692,1
93,3,4,0.222683,1
93,3,4,0.250669,1
93,3,5,0.280815,1
95,3,0,0.859031,1
94,3,4,0.408867,1
94,3,5,0.408654,1
96,3,6,0.489051,1
34,3,2,0.929069,1
34,3,1,0.960522,1
34,3,1,0.978308,1
34,3,2,0.988166,1
34,3,3,0.993569,1
33,3,3,0.964538,1
33,3,1,0.980546,1
33,3,2,0.989396,1
33,3,1,0.994241,1
33,3,2,0.996878,1
99,3,4,0.822834,0
99,3,3,0.700869,1
99,3,0,0.757226,1
99,3,7,0.805892,0
99,3,5,0.676855,0
99,3,7,0.513909,1
99,3,1,0.584707,1
99,3,6,0.652133,1
99,3,3,0.71394,1
99,3,3,0.768643,1
100,3,4,0.515968,1
100,3,3,0.515828,1
100,3,2,0.515688,1
64,3,3,0.529273,0
64,3,4,0.530988,0
100,3,3,0.515549,1
100,3,5,0.51541,0
100,3,5,0.518389,1
100,3,3,0.518247,1
64,3,5,0.532701,0
100,3,3,0.518105,1
99,3,4,0.815576,0
99,3,4,0.690498,1
99,3,3,0.748109,1
99,3,1,0.798118,1
99,3,0,0.840309,1
99,3,0,0.875058,1
99,3,0,0.903114,1
99,3,4,0.925405,0
99,3,0,0.862198,1
99,3,0,0.892789,1
99,3,0,0.917239,1
99,3,4,0.936508,0
99,3,2,0.881501,1
99,3,1,0.908261,1
99,3,0,0.92946,1
99,3,5,0.946051,0
99,3,0,0.898413,1
99,3,0,0.921692,1
99,3,0,0.939992,1
99,3,4,0.954227,1
99,3,4,0.96521,1
99,3,3,0.97363,1
99,3,3,0.980054,1
99,3,4,0.984938,1
100,3,4,0.517964,1
100,3,5,0.517822,1
100,3,4,0.517681,1
100,3,4,0.517539,1
49,3,5,0.612545,1
49,3,4,0.7835,1
49,3,4,0.890582,1
49,3,4,0.947823,1
49,3,5,0.975848,1
19,3,3,0.744186,1
18,3,1,0.874477,1
22,3,2,0.975,0
22,3,0,0.975507,1
22,3,0,0.975479,1
22,3,0,0.97545,1
21,3,4,0.598958,0
21,3,1,0.530254,1
21,3,4,0.56807,1
21,3,3,0.605083,0
21,3,6,0.536611,1
21,3,2,0.574321,1
21,3,2,0.611161,1
68,3,0,0.847826,1
21,3,6,0.646754,1
21,3,5,0.680773,0
21,3,2,0.617062,0
21,3,4,0.549108,1
21,3,7,0.586576,0
21,3,4,0.517471,1
118,3,5,0.518519,0
68,3,0,0.847692,1
21,3,7,0.555464,0
21,3,4,0.485749,1
21,3,3,0.523968,1
21,3,6,0.561877,1
21,3,2,0.599051,1
21,3,2,0.635096,1
21,3,1,0.66967,1
21,3,4,0.702488,0
21,3,2,0.64081,1
21,3,2,0.675117,1
21,3,1,0.707628,1
21,3,2,0.738136,1
21,3,3,0.766502,1
21,3,5,0.792651,1
21,3,3,0.816568,1
21,3,3,0.838284,1
21,3,3,0.857873,1
16,3,6,0.597222,1
16,3,5,0.596824,1
19,3,3,0.743898,1
30,3,1,0.588199,1
30,3,1,0.619869,0
30,3,2,0.523424,1
30,3,2,0.556364,1
30,3,6,0.588791,1
30,3,5,0.620445,1
30,3,3,0.651088,1
43,3,7,0.818509,1
43,3,2,0.894192,1
43,3,5,0.940256,1
43,3,5,0.9669,1
43,3,5,0.981859,1
39,3,2,0.75859,1
39,3,3,0.876271,1
39,3,3,0.94055,1
39,3,2,0.972378,1
39,3,3,0.987373,1
79,3,1,0.742647,1
79,3,1,0.866897,1
79,3,3,0.935726,1
79,3,6,0.970063,1
79,3,2,0.986298,1
83,3,3,0.695942,1
83,3,1,0.838425,1
83,3,4,0.920773,1
83,3,2,0.962812,1
83,3,4,0.982917,1
81,3,4,0.697165,1
81,3,3,0.8053,1
81,3,5,0.88138,1
81,3,5,0.930301,1
81,3,5,0.959961,1
14,3,2,0.571429,1
14,3,3,0.79198,0
14,3,2,0.106678,0
14,3,3,0.101179,1
14,3,1,0.297897,1
13,3,1,0.569288,1
2,3,5,0.503118,1
2,3,3,0.585945,1
2,3,2,0.664135,1
14,3,3,0.562962,1
50,3,3,0.891758,1
50,3,3,0.948416,1
50,3,1,0.976129,1
50,3,2,0.989108,1
50,3,2,0.995063,1
2,4,0,0.734229,1
2,4,2,0.79421,1
2,4,6,0.843528,0
45,4,3,0.664353,0
49,4,0,0.988978,1
45,4,0,0.104552,1
49,4,10,0.995003,0
2,4,5,0.765043,0
2,4,2,0.662967,1
49,4,5,0.35743,1
49,4,0,0.573766,1
49,4,1,0.755985,1
45,4,2,0.270777,1
2,4,4,0.733207,1
49,4,2,0.87475,1
49,4,0,0.939771,1
49,4,2,0.972005,1
49,4,5,0.9872,0
49,4,0,0.221347,1
49,4,1,0.426232,1
49,3,0,0.637687,1
49,3,0,0.800645,1
49,3,1,0.900203,1
31,3,0,0.944794,1
31,3,0,0.974406,1
2,3,4,0.793354,0
2,3,2,0.698717,1
2,3,5,0.764147,1
2,3,3,0.819034,1
3,3,3,0.652439,0
3,3,2,0.654295,1
3,3,2,0.653995,1
3,3,3,0.653695,1
3,3,3,0.653395,1
56,3,2,0.835025,1
56,3,1,0.890543,1
56,3,0,0.92862,1
56,3,2,0.953992,1
56,3,1,0.970573,1
56,3,0,0.981272,1
56,4,2,0.98812,1
56,4,0,0.992479,1
56,4,0,0.995245,1
7,4,4,0.670644,1
7,4,3,0.764797,1
7,4,3,0.8385,1
7,4,4,0.892351,1
7,4,0,0.929748,1
7,4,1,0.954809,1
7,4,4,0.971207,1
7,4,1,0.981768,1
9,4,10,0.412935,0
12,4,4,0.684211,1
9,4,4,0.102265,1
10,4,5,0.610714,0
10,4,7,0.611895,0
12,4,3,0.683909,1
12,4,3,0.683608,1
12,4,2,0.683307,1
5,4,1,0.744589,1
5,4,0,0.744422,1
5,4,2,0.744255,1
5,4,1,0.744088,1
5,4,0,0.743921,1
6,4,2,0.566265,1
6,4,1,0.716416,1
6,4,2,0.827091,1
6,4,5,0.899565,1
6,4,2,0.943417,1
1,4,1,0.623134,1
9,4,4,0.267407,1
7,4,4,0.988501,1
1,4,3,0.622841,1
1,4,2,0.622547,1
1,4,4,0.622254,1
1,4,1,0.62196,1
46,4,3,0.919316,1
46,4,1,0.962099,1
46,4,3,0.982583,1
15,4,1,0.680519,1
15,4,1,0.828677,1
15,4,3,0.915547,0
15,4,5,0.120116,1
15,4,2,0.293355,1
15,4,4,0.508149,1
15,4,2,0.706217,1
15,4,2,0.844822,1
15,4,2,0.924172,1
15,4,5,0.96447,1
15,4,0,0.983693,1
15,4,1,0.992588,1
14,4,1,0.786414,1
14,4,1,0.911627,1
14,4,3,0.966328,0
14,4,3,0.142103,1
14,4,4,0.36361,1
14,4,2,0.629037,1
14,4,1,0.827923,1
7,4,2,0.992766,0
7,4,1,0.982249,1
48,4,2,0.409741,1
7,4,1,0.988807,1
14,4,9,0.930774,0
14,4,10,0.120736,0
14,4,3,0.101206,1
14,4,8,0.297943,1
14,4,9,0.563011,1
13,4,6,0.51331,1
13,4,3,0.457056,1
13,4,5,0.401948,1
13,4,2,0.349297,1
13,4,7,0.30018,0
13,4,8,0.341298,0
15,4,0,0.996646,1
13,4,7,0.38487,0
1,4,4,0.621667,1
1,4,2,0.621374,1
5,4,1,0.743754,1
5,4,2,0.743586,1
67,4,0,0.662577,1
6,4,2,0.968692,1
6,4,1,0.982853,1
6,4,4,0.990663,0
6,4,4,0.289837,1
6,4,6,0.464372,1
6,4,4,0.631723,1
8,4,4,0.5,0
8,4,3,0.402598,1
8,4,2,0.434996,1
8,4,3,0.467918,1
8,4,4,0.501087,0
8,4,0,0.403642,1
8,4,2,0.436061,1
8,4,3,0.468996,0
8,4,2,0.373172,1
8,4,3,0.404848,0
8,4,2,0.31448,1
8,4,2,0.344006,1
8,4,2,0.374732,1
8,4,4,0.406452,1
8,4,1,0.438927,1
8,4,2,0.471894,1
8,4,1,0.505072,1
8,4,3,0.538176,1
8,4,4,0.570921,1
8,4,4,0.603034,1
1,4,2,0.621081,1
1,4,2,0.620787,1
3,4,4,0.653095,1
3,4,2,0.652795,0
3,4,9,0.65465,0
3,4,4,0.656499,0
3,4,2,0.658343,1
3,4,5,0.658043,1
33,0,1,0.807379,1
34,0,1,0.788927,1
34,0,1,0.875363,1
33,0,4,0.887164,1
33,0,5,0.936101,0
33,0,5,0.132839,0
33,0,2,0.101345,1
33,0,3,0.24292,0
33,0,4,0.101722,1
33,0,6,0.243415,1
33,0,4,0.414251,1
83,0,4,0.538929,0
83,0,4,0.103101,1
83,0,4,0.26864,1
83,0,5,0.481076,1
83,0,2,0.684404,1
83,0,4,0.831149,0
83,0,2,0.109782,1
83,0,3,0.278434,1
83,0,1,0.491929,1
43,7,2,0.550676,1
39,7,1,0.577358,1
80,7,3,0.68534,1
80,7,2,0.831743,1
82,7,2,0.753799,0
82,7,2,0.107846,1
82,7,2,0.251416,1
82,7,2,0.423078,1
82,7,4,0.594858,1
82,7,1,0.738709,1
97,7,1,0.673118,1
97,7,3,0.823936,1
57,7,5,0.716484,0
57,7,4,0.106658,1
57,7,6,0.249869,0
57,7,3,0.10175,1
57,7,1,0.243451,1
98,7,3,0.546275,1
98,7,3,0.735647,1
57,7,4,0.414291,1
31,2,5,0.597516,0
31,2,4,0.103667,1
31,2,4,0.269474,1
31,2,6,0.482007,1
31,2,1,0.685167,1
31,2,5,0.831634,1
43,2,3,0.704001,1
81,2,5,0.561616,1
82,2,2,0.842263,1
48,2,4,0.235988,1
45,2,4,0.457031,0
45,2,4,0.102514,1
45,2,3,0.267774,1
45,2,3,0.480108,1
50,2,2,0.615551,1
50,2,4,0.785578,1
52,2,5,0.426966,1
99,2,3,0.537102,1
99,2,4,0.60709,0
99,2,2,0.438248,1
99,2,3,0.509613,1
99,2,5,0.580529,0
99,2,2,0.411377,1
99,2,2,0.482149,1
99,2,4,0.553578,1
100,2,4,0.50566,1
100,2,4,0.50553,0
100,2,0,0.508522,1
64,2,4,0.528634,1
64,2,3,0.528276,1
100,2,4,0.508389,1
100,2,4,0.508257,0
100,2,0,0.511245,1
100,2,0,0.51111,1
100,2,0,0.510974,1
100,2,3,0.510839,1
100,2,5,0.510704,1
64,2,3,0.527918,1
100,2,3,0.51057,1
100,2,5,0.510435,0
100,2,0,0.513421,1
100,2,5,0.513283,1
99,2,3,0.622815,1
99,2,3,0.687345,1
99,2,4,0.745327,1
60,2,2,0.673077,1
120,2,2,0.71875,1
120,2,4,0.718358,1
100,2,4,0.513146,1
64,2,4,0.52756,1
100,2,3,0.513009,1
100,2,4,0.512872,1
99,2,3,0.795738,1
4,2,6,0.557377,0
4,2,7,0.487684,0
4,2,3,0.418549,1
4,2,0,0.456241,1
4,2,5,0.494399,0
4,2,3,0.425093,1
4,2,2,0.462898,1
4,2,1,0.501093,1
4,2,7,0.53924,0
4,2,4,0.46943,1
4,2,0,0.507648,1
4,2,6,0.545743,1
4,2,3,0.583281,1
59,2,4,0.507519,1
46,2,2,0.648649,1
46,2,2,0.807957,0
46,2,7,0.108516,1
46,2,7,0.276588,1
46,2,3,0.489896,1
46,2,2,0.691597,1
46,2,3,0.835697,1
61,2,1,0.681373,1
99,2,4,0.838326,1
104,2,5,0.634146,1
105,2,2,0.8,1
105,2,2,0.799845,1
105,2,0,0.799689,1
58,3,4,0.6875,0
58,3,4,0.689242,1
58,3,1,0.688941,1
90,3,6,0.521978,1
87,3,2,0.442953,1
91,3,3,0.845361,1
26,3,0,0.646409,1
28,3,1,0.703704,1
27,3,3,0.705263,0
27,3,5,0.70694,0
27,3,4,0.708611,0
27,3,2,0.710276,1
27,3,7,0.709978,0
27,3,3,0.711637,1
23,3,3,0.529412,1
30,3,0,0.648536,1
107,3,7,0.306452,1
30,3,3,0.678075,0
30,3,0,0.586498,1
30,3,2,0.618215,1
30,3,3,0.648938,1
30,3,0,0.678459,1
30,3,4,0.706609,0
24,3,6,0.152866,0
93,3,4,0.389908,0
93,3,5,0.325968,1
93,3,4,0.360627,0
93,3,4,0.299192,1
95,3,0,0.859031,1
94,3,7,0.408867,0
94,3,6,0.410666,1
94,3,4,0.41045,0
94,3,5,0.412248,0
96,3,7,0.489051,0
96,3,1,0.49081,0
96,3,0,0.492568,1
96,3,8,0.492243,0
96,3,5,0.493999,1
96,3,1,0.493673,1
96,3,3,0.493347,1
94,3,6,0.414047,1
95,3,2,0.858869,1
95,3,3,0.858707,1
94,3,3,0.413825,1
94,3,4,0.413604,1
94,3,5,0.413383,1
24,3,3,0.120699,1
24,3,4,0.138533,1
24,3,4,0.158406,1
93,3,4,0.33246,1
93,3,5,0.367421,1
93,3,4,0.403775,1
30,3,2,0.618562,1
30,3,5,0.649273,0
30,3,4,0.554905,1
30,3,4,0.587361,1
30,3,3,0.619054,1
27,3,2,0.71134,1
27,3,2,0.711042,1
27,3,2,0.710744,1
34,3,1,0.929069,1
34,3,1,0.960522,1
34,3,1,0.978308,0
34,3,2,0.192295,1
34,3,1,0.355896,1
34,3,1,0.531394,1
34,3,1,0.688383,1
33,3,4,0.586772,1
33,3,1,0.732466,1
33,3,2,0.838045,1
33,3,2,0.906367,1
33,3,2,0.947397,0
33,3,2,0.139827,1
33,3,6,0.292241,1
33,3,2,0.466897,0
33,3,1,0.102969,1
33,3,2,0.245049,1
33,3,1,0.41606,1
33,3,2,0.588435,1
33,3,2,0.733754,1
99,3,4,0.873442,1
99,3,3,0.90182,1
99,3,6,0.924384,0
99,3,5,0.860442,1
99,3,3,0.891374,1
99,3,5,0.916116,0
99,3,6,0.846348,0
99,3,6,0.735351,0
99,3,7,0.583705,1
99,3,5,0.651197,1
99,3,5,0.713097,1
99,3,4,0.767909,1
100,3,3,0.512735,1
100,3,4,0.512598,1
100,3,4,0.512462,0
100,3,0,0.515445,1
100,3,5,0.515306,1
64,3,2,0.527202,1
100,3,3,0.515167,1
100,3,1,0.515028,1
100,3,4,0.514889,1
99,3,5,0.814956,0
99,3,3,0.689618,1
99,3,3,0.747333,0
99,3,1,0.598796,1
99,3,4,0.665237,1
99,3,4,0.725691,1
99,3,3,0.77884,1
99,3,4,0.824176,0
99,3,3,0.7028,1
99,3,4,0.758917,1
99,3,6,0.80733,1
99,3,2,0.847962,1
99,3,5,0.88128,1
99,3,7,0.908085,0
99,3,5,0.832858,1
99,3,6,0.868976,0
99,3,3,0.76987,1
99,3,3,0.816613,1
99,3,5,0.855636,1
99,3,4,0.887494,1
99,3,5,0.913034,0
99,3,5,0.841148,1
99,3,8,0.875741,0
99,3,4,0.780456,1
99,3,5,0.825535,1
99,3,4,0.862976,1
99,3,2,0.893416,1
99,3,4,0.917736,1
99,3,5,0.936897,1
49,3,5,0.398357,1
49,3,5,0.612545,1
49,3,4,0.7835,1
49,3,5,0.890582,0
49,3,4,0.115428,1
49,3,4,0.286621,1
49,3,5,0.500875,1
49,3,4,0.700434,1
49,3,4,0.841231,1
19,3,2,0.744186,1
18,3,2,0.874477,0
18,3,0,0.876779,1
18,3,1,0.876663,1
18,3,0,0.876546,1
22,3,0,0.975,1
68,3,1,0.847826,1
21,3,2,0.598958,1
21,3,7,0.635007,0
21,3,6,0.567994,1
21,3,7,0.605009,1
21,3,5,0.640837,0
21,3,5,0.574171,0
21,3,6,0.504755,1
21,3,7,0.542875,1
21,3,4,0.580469,1
68,3,0,0.847692,1
21,3,2,0.617129,1
21,3,2,0.652482,1
21,3,8,0.686215,0
21,3,1,0.622985,1
21,3,3,0.658094,1
21,3,3,0.691537,1
21,3,4,0.723073,1
21,3,3,0.752528,1
21,3,2,0.779797,1
21,3,4,0.804833,1
21,3,6,0.827647,1
21,3,1,0.848294,1
16,3,5,0.597222,0
16,3,5,0.598826,0
16,3,4,0.600427,1
16,3,0,0.600027,1
19,3,0,0.743898,1
30,3,0,0.649747,1
30,3,0,0.679234,1
30,3,1,0.707345,1
30,3,0,0.733947,1
30,3,1,0.758946,1
16,3,6,0.599627,1
16,3,7,0.599228,0
17,3,3,0.847458,1
16,3,1,0.600828,1
16,3,4,0.600428,1
43,3,7,0.818509,1
43,3,5,0.894192,1
43,3,6,0.940256,0
43,3,2,0.135115,1
43,3,4,0.286325,0
43,3,3,0.101903,0
43,3,3,0.101256,1
43,3,5,0.242802,1
43,3,1,0.413572,1
43,3,3,0.586147,0
43,3,4,0.10418,1
43,3,7,0.246633,1
43,3,6,0.417811,0
43,3,4,0.102614,1
43,3,4,0.244584,1
43,3,3,0.415545,1
43,3,5,0.587962,1
43,3,3,0.733388,1
39,3,6,0.75859,0
39,3,3,0.106626,1
39,3,5,0.273822,1
39,3,4,0.48684,1
39,3,3,0.689114,1
39,3,3,0.834131,1
79,3,1,0.742647,1
79,3,2,0.866897,1
79,3,4,0.935726,1
79,3,4,0.970063,1
79,3,1,0.986298,1
83,3,1,0.693243,1
83,3,3,0.836732,1
83,3,2,0.919869,1
83,3,3,0.96237,1
83,3,4,0.98271,1
81,3,3,0.697165,1
81,3,2,0.8053,1
81,3,3,0.88138,1
81,3,5,0.930301,1
81,3,5,0.959961,1
14,3,3,0.571429,1
14,3,0,0.79198,1
13,3,1,0.569288,1
2,3,6,0.503118,0
2,3,7,0.379802,1
2,3,4,0.461285,1
2,3,5,0.544807,1
2,3,3,0.625826,0
2,3,4,0.502712,1
2,3,3,0.585551,1
2,3,4,0.663773,1
31,3,0,0.917137,1
31,3,6,0.961032,0
31,3,1,0.143338,1
31,3,5,0.325906,1
31,3,1,0.542273,1
49,3,2,0.922267,0
49,3,1,0.121879,1
45,3,2,0.68361,0
49,3,5,0.295873,1
49,3,4,0.51085,0
49,3,0,0.102878,1
45,3,5,0.104876,1
49,3,4,0.268311,1
2,3,1,0.733912,1
49,3,1,0.480708,1
49,3,3,0.684102,1
49,3,2,0.830958,0
49,3,1,0.10977,1
49,3,1,0.278417,1
49,3,0,0.49191,1
49,3,2,0.693228,1
49,3,4,0.836723,1
50,3,7,0.891758,1
50,3,1,0.948416,0
50,3,4,0.132947,1
50,3,3,0.311504,1
50,3,2,0.527383,1
50,3,1,0.721247,1
50,3,3,0.854042,1
2,3,5,0.793945,0
2,3,6,0.699476,1
2,3,1,0.764796,1
2,3,0,0.819568,1
2,3,4,0.863848,1
2,3,3,0.898602,0
2,3,3,0.84257,1
2,3,3,0.882015,1
2,3,3,0.912599,1
3,3,1,0.652439,1
3,3,3,0.652139,1
56,3,2,0.835025,0
56,3,1,0.115965,1
56,3,2,0.242591,1
56,3,0,0.382745,1
56,3,1,0.522741,1
56,3,1,0.648954,1
56,3,2,0.752648,1
56,4,2,0.831533,1
56,4,0,0.888103,1
7,4,1,0.670644,1
7,4,2,0.764797,1
7,4,2,0.8385,1
7,4,5,0.892351,1
7,4,0,0.929748,1
7,4,1,0.954809,1
5,4,3,0.744589,0
5,4,0,0.748625,1
5,4,0,0.748459,1
5,4,1,0.748292,1
5,4,1,0.748125,1
5,4,1,0.747959,1
6,4,2,0.566265,1
6,4,0,0.716416,1
6,4,1,0.827091,1
6,4,4,0.899565,1
6,4,1,0.943417,1
1,4,4,0.623134,0
1,4,1,0.625074,1
1,4,3,0.62478,1
1,4,8,0.624486,0
1,4,4,0.626422,1
1,4,1,0.626127,1
1,4,4,0.625832,1
1,4,2,0.625538,0
1,4,3,0.627471,1
1,4,6,0.627176,0
7,4,2,0.971207,0
7,4,2,0.931514,0
7,4,1,0.845804,1
7,4,1,0.897517,1
7,4,2,0.933252,1
10,4,5,0.610714,1
1,4,2,0.629105,1
1,4,5,0.62881,0
1,4,1,0.630734,1
1,4,3,0.630438,1
1,4,3,0.630143,1
1,4,2,0.629847,1
1,4,4,0.629551,1
9,4,2,0.412935,1
7,4,3,0.957121,1
46,4,3,0.919316,0
46,4,6,0.121069,1
46,4,6,0.294718,1
46,4,3,0.509612,1
46,4,3,0.707374,1
46,4,3,0.845538,1
15,4,2,0.680519,1
15,4,3,0.828677,1
15,4,2,0.915547,1
15,4,3,0.960251,1
15,4,3,0.981717,1
15,4,6,0.991681,0
15,4,7,0.274354,1
15,4,2,0.487429,1
15,4,3,0.689593,1
15,4,2,0.834434,1
15,4,1,0.91864,1
15,4,1,0.961768,1
15,4,1,0.982428,1
14,4,1,0.914257,0
14,4,2,0.116723,1
7,4,2,0.972704,1
7,4,2,0.982726,1
14,4,5,0.323662,0
14,4,6,0.101718,1
14,4,6,0.298807,1
14,4,9,0.563938,0
14,4,7,0.102937,1
14,4,2,0.300862,1
14,4,4,0.566136,0
14,4,7,0.102954,0
14,4,5,0.101172,1
13,4,7,0.51331,0
13,4,7,0.559967,1
13,4,6,0.503843,0
13,4,5,0.550621,0
13,4,5,0.596486,1
13,4,5,0.541169,1
13,4,5,0.484872,1
1,4,1,0.629256,1
1,4,3,0.628961,1
13,4,8,0.429022,0
13,4,6,0.475583,0
15,4,1,0.992008,1
13,4,6,0.522524,1
13,4,5,0.466216,0
15,4,0,0.996382,1
13,4,7,0.513147,0
13,4,6,0.559806,0
13,4,6,0.6054,0
13,4,6,0.649205,1
13,4,7,0.596182,1
13,4,4,0.540856,1
5,4,2,0.747792,1
5,4,1,0.747625,1
5,4,1,0.747459,1
6,4,1,0.968692,1
6,4,0,0.982853,1
6,4,2,0.990663,1
8,4,5,0.5,0
