@relation 'ASS2009-weka.filters.unsupervised.attribute.Remove-R1-2,7'

@attribute skill numeric
@attribute cluster numeric
@attribute difficulty numeric
@attribute BKT numeric
@attribute class {1,0}

@data
47,6,1,0.913382,0
47,6,3,0.124147,1
47,6,2,0.272425,1
47,6,2,0.445878,1
47,6,1,0.615405,1
47,6,1,0.754358,1
35,6,3,0.852368,1
34,6,2,0.777049,1
34,6,1,0.867665,1
34,6,2,0.924444,1
34,2,1,0.957868,1
34,2,1,0.976825,1
34,2,2,0.987349,1
35,2,8,0.852201,0
35,2,3,0.853602,1
35,2,3,0.853436,1
35,2,1,0.85327,1
35,2,4,0.853104,1
35,2,7,0.852938,1
83,2,3,0.551893,1
80,2,3,0.696429,1
52,2,4,0.509449,1
45,2,2,0.565483,1
2,2,5,0.401709,0
2,2,3,0.120521,1
49,2,4,0.385396,0
49,2,7,0.102128,0
45,2,4,0.749932,1
2,2,1,0.198171,1
50,2,2,0.650964,1
50,2,1,0.809489,1
50,2,1,0.905095,1
50,2,0,0.955087,1
50,2,2,0.979287,0
50,2,1,0.178807,1
50,2,1,0.37316,1
50,2,1,0.588943,1
50,2,2,0.766913,1
50,2,2,0.881097,0
50,2,1,0.114155,1
45,2,5,0.871201,1
50,2,4,0.284782,1
50,2,7,0.498876,0
50,2,3,0.10279,1
50,2,2,0.268181,1
50,2,0,0.480564,1
50,2,4,0.683984,1
50,2,3,0.830882,0
50,2,5,0.109765,1
50,2,1,0.27841,1
50,2,4,0.491903,1
50,2,3,0.693222,1
24,2,2,0.175439,0
24,2,5,0.13917,0
24,2,4,0.109595,1
24,2,5,0.126102,0
24,2,5,0.099072,0
23,2,3,0.535055,1
30,2,0,0.620155,1
10,2,3,0.629252,1
10,2,2,0.62869,1
12,2,5,0.709544,1
7,2,1,0.697624,1
7,2,0,0.786514,1
7,2,8,0.854702,1
7,2,4,0.903769,0
7,2,3,0.791136,0
7,2,5,0.604474,1
7,2,5,0.709366,0
7,2,6,0.496256,0
5,2,1,0.756863,1
15,2,2,0.651332,1
15,2,1,0.809732,1
7,2,0,0.284803,1
7,2,0,0.389021,1
8,2,1,0.523936,0
8,2,3,0.425809,1
8,2,4,0.458612,1
8,2,2,0.49174,1
8,2,4,0.524908,1
8,2,3,0.557831,1
1,2,4,0.641379,0
1,2,1,0.105012,1
1,2,2,0.24772,1
1,2,3,0.419011,1
7,2,5,0.504327,1
7,2,6,0.619088,1
2,2,3,0.307926,1
2,2,1,0.444503,1
2,2,3,0.589879,1
2,2,5,0.721021,1
2,2,3,0.822799,1
14,2,3,0.609121,1
14,2,2,0.815863,1
38,2,3,0.704028,1
46,2,4,0.628483,1
42,2,3,0.422222,1
42,2,5,0.454971,0
42,2,3,0.360093,1
42,2,2,0.391372,1
42,2,3,0.423522,1
42,2,2,0.45629,1
42,2,2,0.489405,1
43,2,4,0.53322,0
43,2,2,0.103566,1
43,2,5,0.245831,1
43,2,1,0.416925,1
47,0,1,0.889941,1
47,0,2,0.937746,1
54,0,6,0.344828,0
54,0,4,0.118447,1
54,0,5,0.168182,1
54,0,3,0.232977,1
54,0,4,0.313095,1
54,0,2,0.405998,1
97,0,5,0.672234,1
55,0,8,0.596639,1
53,0,2,0.583815,0
53,0,1,0.105198,1
53,0,2,0.230007,1
53,0,2,0.369432,1
53,0,4,0.510063,1
53,0,3,0.638033,1
47,0,0,0.965474,1
40,0,2,0.779141,1
40,0,4,0.778932,0
40,0,2,0.780868,1
40,2,1,0.78066,1
40,2,0,0.780451,1
40,2,2,0.780243,1
40,2,1,0.780034,1
47,2,3,0.981067,1
47,2,2,0.989682,1
47,2,1,0.994397,1
47,2,2,0.996963,1
47,2,1,0.998355,1
34,2,1,0.777049,1
34,2,2,0.867665,1
34,2,2,0.924444,1
34,2,2,0.957868,1
34,2,1,0.976825,1
34,2,2,0.987349,1
35,2,3,0.852368,0
35,2,3,0.853768,1
35,2,2,0.853602,1
35,2,2,0.853436,1
35,2,5,0.85327,0
35,2,1,0.854663,1
83,2,2,0.551893,1
80,2,5,0.696429,1
52,2,7,0.509449,0
52,2,7,0.259169,0
52,2,7,0.105953,0
52,2,5,0.039208,1
52,2,2,0.076121,1
49,2,7,0.385396,0
49,2,2,0.102128,0
45,2,4,0.565483,1
45,2,4,0.749932,1
49,2,3,0.101205,1
50,2,2,0.650964,1
50,2,4,0.809489,1
50,2,3,0.905095,1
50,2,1,0.955087,1
50,2,2,0.979287,1
50,2,4,0.990564,1
35,2,2,0.854498,1
35,2,4,0.854333,0
24,2,4,0.175439,0
23,2,3,0.535055,1
30,2,3,0.620155,0
30,2,0,0.523727,1
24,2,5,0.13917,0
10,2,6,0.629252,1
10,2,5,0.62869,0
9,2,6,0.428571,1
7,2,1,0.697624,1
7,2,0,0.786514,1
46,2,3,0.628483,1
7,2,6,0.854702,1
7,2,5,0.903769,1
67,2,0,0.693642,1
5,2,1,0.756863,1
15,2,1,0.651332,1
15,2,3,0.809732,1
48,2,2,0.259669,0
7,2,2,0.937476,1
7,2,1,0.9599,1
7,2,1,0.974499,1
8,2,2,0.523936,0
8,2,1,0.425809,1
8,2,2,0.458612,1
8,2,2,0.49174,1
8,2,2,0.524908,1
8,2,4,0.557831,1
1,2,4,0.641379,1
1,2,0,0.773713,1
2,2,6,0.401709,0
2,2,5,0.120521,1
2,2,4,0.198171,1
2,2,4,0.307926,1
2,2,3,0.444503,1
2,2,3,0.589879,1
2,2,3,0.721021,1
2,2,2,0.822799,1
13,2,0,0.557491,1
14,2,0,0.609121,1
14,2,2,0.815863,1
38,2,3,0.704028,0
38,2,2,0.706401,1
46,2,1,0.79443,1
38,2,2,0.706177,1
38,2,1,0.705952,1
42,2,6,0.422222,0
42,2,4,0.330094,1
42,2,3,0.360284,1
42,2,7,0.39157,1
42,2,2,0.423724,0
42,2,3,0.331453,1
42,2,4,0.361699,1
42,2,3,0.393029,1
43,2,4,0.53322,0
43,2,5,0.103566,1
43,2,6,0.245831,1
43,2,4,0.416925,1
47,0,1,0.889941,1
47,0,1,0.937746,1
54,0,5,0.344828,1
54,0,1,0.441051,0
54,0,7,0.16732,0
54,0,5,0.049354,1
54,0,4,0.072991,1
54,0,5,0.106264,1
54,0,3,0.151846,1
54,0,5,0.212023,1
97,0,0,0.672234,1
55,0,0,0.596639,1
53,0,1,0.583815,1
53,0,2,0.700244,1
53,0,2,0.792337,1
53,0,1,0.860349,1
53,0,2,0.908075,1
47,0,1,0.965474,1
40,0,1,0.779141,0
40,0,3,0.781076,0
40,6,2,0.782999,1
40,6,2,0.782791,1
40,6,2,0.782583,1
40,6,2,0.782375,1
40,6,1,0.782168,1
47,6,1,0.981067,1
47,6,1,0.989682,1
47,6,3,0.994397,1
47,6,2,0.996963,1
47,6,2,0.998355,1
35,6,0,0.852368,1
34,6,2,0.777049,1
34,6,2,0.867665,1
34,6,2,0.924444,1
34,6,2,0.957868,1
34,6,2,0.976825,1
34,6,0,0.987349,1
35,6,3,0.852201,0
35,6,2,0.853602,1
35,6,4,0.853436,1
35,2,6,0.85327,1
35,2,3,0.853104,1
35,2,3,0.852938,1
83,2,4,0.551893,1
80,2,4,0.696429,1
52,2,5,0.509449,0
52,2,7,0.259169,0
52,2,5,0.105953,1
52,2,5,0.191834,1
52,2,6,0.321775,1
52,2,2,0.486461,1
2,2,5,0.401709,1
2,2,4,0.546902,1
49,2,4,0.385396,1
50,2,2,0.650964,1
50,2,2,0.809489,1
50,2,3,0.905095,1
50,2,1,0.955087,1
50,2,2,0.979287,1
50,2,6,0.990564,0
50,2,4,0.257259,1
50,2,5,0.468254,1
50,2,6,0.673793,1
9,2,6,0.428571,0
9,2,4,0.376679,1
10,2,3,0.629252,0
9,2,8,0.420035,1
10,2,3,0.630554,0
9,2,3,0.464605,1
10,2,5,0.631854,1
7,2,0,0.697624,1
7,2,0,0.786514,1
7,2,6,0.854702,0
7,2,3,0.703513,1
7,2,3,0.791188,1
7,2,3,0.858152,1
7,2,4,0.906182,1
5,2,2,0.756863,0
67,2,5,0.693642,1
15,2,2,0.651332,1
15,2,1,0.809732,1
7,2,1,0.939101,1
7,2,0,0.960966,1
8,2,4,0.523936,0
8,2,2,0.425809,1
8,2,2,0.458612,1
8,2,2,0.49174,1
8,2,3,0.524908,0
8,2,4,0.426761,1
8,2,2,0.459577,1
8,2,4,0.49271,1
1,2,2,0.641379,0
1,2,1,0.105012,1
1,2,2,0.24772,1
1,2,3,0.419011,1
2,2,7,0.68445,0
2,2,5,0.305782,1
2,2,4,0.44202,1
2,2,5,0.587445,1
43,2,2,0.53322,1
42,2,3,0.422222,1
42,2,2,0.454971,1
42,2,5,0.488077,1
42,2,4,0.521255,1
38,2,4,0.704028,1
38,2,2,0.703803,0
38,2,2,0.706178,1
38,2,3,0.705953,1
46,2,3,0.628483,1
14,2,3,0.609121,1
14,2,2,0.815863,1
2,2,3,0.718995,0
2,2,4,0.341847,1
2,2,6,0.482925,0
2,2,3,0.159824,1
2,2,3,0.255226,1
47,0,4,0.889941,1
47,0,0,0.937746,1
54,0,1,0.344828,1
54,0,4,0.441051,0
54,0,4,0.16732,0
54,0,3,0.049354,1
54,0,6,0.072991,1
54,0,2,0.106264,1
54,0,4,0.151846,1
54,0,3,0.212023,1
97,0,3,0.672234,1
55,0,0,0.596639,1
53,0,2,0.583815,1
53,0,3,0.700244,1
53,0,1,0.792337,1
53,0,2,0.860349,1
53,0,1,0.908075,1
47,0,0,0.965474,1
40,0,1,0.779141,1
40,0,2,0.778932,1
40,2,2,0.778723,1
40,2,2,0.778513,1
40,2,2,0.778304,1
47,2,3,0.981067,1
47,2,2,0.989682,1
47,2,3,0.994397,1
47,2,1,0.996963,1
47,2,1,0.998355,1
35,2,0,0.852368,1
34,2,1,0.777049,1
34,2,1,0.867665,1
34,2,2,0.924444,1
34,2,1,0.957868,1
34,2,1,0.976825,1
34,2,2,0.987349,1
35,2,4,0.852201,0
35,2,4,0.853602,1
35,2,0,0.853436,1
35,2,6,0.85327,1
35,2,4,0.853104,1
35,2,1,0.852938,1
83,2,3,0.551893,1
80,2,3,0.696429,1
52,2,8,0.509449,0
52,2,6,0.259169,1
52,2,7,0.411333,0
52,2,6,0.190748,1
52,2,6,0.320248,1
52,2,6,0.484713,1
45,2,4,0.565483,1
49,2,2,0.385396,1
2,2,6,0.401709,1
50,2,1,0.650964,1
50,2,1,0.809489,1
50,2,4,0.905095,1
50,2,5,0.955087,1
50,2,3,0.979287,1
50,2,0,0.990564,1
50,2,6,0.995726,1
52,2,6,0.652437,1
24,2,4,0.175439,0
24,2,5,0.13917,0
23,2,5,0.535055,1
24,2,6,0.109595,1
10,2,0,0.629252,1
15,2,2,0.651332,1
15,2,3,0.809732,1
7,2,1,0.697624,1
12,2,3,0.709544,1
7,2,0,0.786514,1
7,2,0,0.854702,1
7,2,7,0.903769,0
7,2,0,0.791136,1
7,2,5,0.858114,0
7,2,3,0.709265,1
7,2,5,0.795732,1
7,2,4,0.861493,1
5,2,2,0.756863,1
7,2,1,0.908512,1
8,2,3,0.523936,0
8,2,2,0.425809,1
8,2,2,0.458612,1
8,2,3,0.49174,1
8,2,3,0.524908,1
8,2,2,0.557831,1
1,2,1,0.641379,1
1,2,2,0.773713,1
2,2,5,0.546902,1
2,2,4,0.68445,0
2,2,3,0.305782,0
2,2,2,0.082774,1
2,2,2,0.140227,1
2,2,3,0.227177,1
2,2,2,0.345982,1
2,2,6,0.487498,0
2,2,1,0.162285,1
2,2,1,0.258693,1
2,2,0,0.385682,1
13,2,2,0.557491,1
14,2,1,0.609121,1
14,2,3,0.815863,1
46,2,6,0.628483,1
46,2,4,0.79443,1
42,2,5,0.422222,1
42,2,4,0.454971,1
42,2,3,0.488077,0
42,2,3,0.391198,1
42,2,5,0.423344,1
42,2,1,0.45611,1
43,2,3,0.53322,1
47,0,2,0.889941,1
47,0,1,0.937746,1
54,0,5,0.344828,1
54,0,3,0.441051,1
54,0,1,0.541812,1
54,0,1,0.6392,1
54,0,5,0.726306,1
97,0,5,0.672234,0
97,0,9,0.104068,1
97,0,4,0.302763,1
97,0,0,0.568161,1
97,0,7,0.789841,1
97,0,2,0.913248,1
55,0,1,0.596639,1
53,0,8,0.583815,0
53,0,3,0.105198,1
53,0,2,0.230007,1
53,0,1,0.369432,1
53,0,4,0.510063,1
53,0,1,0.638033,1
47,2,2,0.965474,1
40,2,3,0.779141,1
40,2,1,0.778932,1
40,2,3,0.778723,0
40,2,2,0.780661,1
40,2,1,0.780452,1
40,2,2,0.780243,1
40,2,2,0.780034,1
40,2,2,0.779826,1
47,2,3,0.981067,1
47,2,0,0.989682,1
47,2,3,0.994397,1
47,2,2,0.996963,1
47,2,2,0.998355,1
34,2,1,0.777049,1
34,2,2,0.867665,1
34,2,2,0.924444,1
34,2,1,0.957868,1
34,2,2,0.976825,1
34,2,0,0.987349,1
35,2,1,0.852368,1
35,2,3,0.852201,1
35,2,2,0.852034,1
35,2,0,0.851867,1
35,2,4,0.851699,1
83,2,1,0.551893,1
80,2,6,0.696429,1
52,2,5,0.509449,1
52,2,3,0.674516,1
49,2,3,0.385396,1
49,2,4,0.60051,1
49,2,4,0.775103,1
50,2,1,0.650964,1
50,2,2,0.809489,1
50,2,1,0.905095,1
50,2,3,0.955087,1
50,2,2,0.979287,1
50,2,7,0.990564,0
50,2,5,0.257259,1
50,2,4,0.468254,1
50,2,7,0.673793,1
24,2,5,0.175439,0
24,2,6,0.13917,1
23,2,1,0.535055,1
30,2,1,0.620155,1
12,2,1,0.709544,1
7,2,1,0.697624,1
7,2,2,0.786514,1
7,2,5,0.854702,0
7,2,8,0.703513,0
46,2,3,0.628483,0
7,2,8,0.489209,1
7,2,4,0.604736,1
7,2,4,0.709592,1
15,2,2,0.651332,1
15,2,1,0.809732,1
7,2,1,0.79599,1
7,2,1,0.861682,1
8,2,6,0.523936,0
8,2,2,0.425809,1
8,2,1,0.458612,1
8,2,2,0.49174,1
8,2,4,0.524908,1
8,2,3,0.557831,1
1,2,1,0.641379,0
1,2,1,0.105012,1
1,2,5,0.24772,1
1,2,3,0.419011,1
2,2,5,0.401709,1
2,2,4,0.546902,1
2,2,2,0.68445,1
2,2,6,0.795798,1
2,2,2,0.875016,1
13,2,5,0.557491,0
13,2,0,0.603157,1
13,2,0,0.548055,1
13,2,4,0.491803,1
14,2,1,0.609121,1
14,2,2,0.815863,1
46,2,4,0.104037,0
46,2,4,0.101209,0
46,2,5,0.101203,1
56,2,1,0.840399,1
38,2,4,0.704028,1
46,2,1,0.265836,1
42,2,3,0.422222,1
42,2,4,0.454971,1
42,2,2,0.488077,0
42,2,2,0.391198,1
42,2,3,0.423344,1
42,2,4,0.45611,1
43,2,3,0.53322,1
47,0,1,0.889941,1
47,0,0,0.937746,1
54,0,3,0.344828,1
54,0,1,0.441051,1
54,0,1,0.541812,1
54,0,3,0.6392,0
54,0,4,0.310299,0
54,0,5,0.10314,0
54,0,3,0.029259,1
54,0,2,0.044097,0
54,0,5,0.012531,0
54,0,4,0.004199,1
97,0,6,0.672234,1
55,0,3,0.596639,1
53,0,2,0.583815,1
53,0,1,0.700244,1
53,0,2,0.792337,1
53,0,1,0.860349,0
53,0,2,0.119149,1
53,0,3,0.246292,1
53,6,1,0.386636,1
53,6,1,0.526423,1
53,6,3,0.652108,1
47,6,0,0.965474,1
40,6,2,0.779141,1
40,6,2,0.778932,1
40,6,3,0.778723,1
40,6,1,0.778513,0
40,6,0,0.780453,1
40,6,2,0.780244,1
40,6,2,0.780035,1
40,6,3,0.779826,1
40,6,2,0.779617,1
47,6,1,0.981067,1
47,6,1,0.989682,1
47,6,3,0.994397,1
47,6,2,0.996963,1
47,6,2,0.998355,1
54,6,4,0.007261,1
54,6,1,0.011812,1
54,2,3,0.018549,1
54,2,3,0.028465,1
35,2,5,0.852368,1
34,2,2,0.777049,1
34,2,2,0.867665,1
34,2,1,0.924444,1
34,2,1,0.957868,1
34,2,1,0.976825,1
34,2,1,0.987349,1
35,2,2,0.852201,1
35,2,8,0.852034,1
35,2,3,0.851867,1
35,2,1,0.851699,1
35,2,3,0.851532,1
83,2,1,0.551893,1
80,2,2,0.696429,1
52,2,8,0.509449,0
52,2,6,0.259169,1
52,2,7,0.411333,0
52,2,7,0.190748,1
52,2,0,0.320248,1
49,2,2,0.385396,1
45,2,5,0.565483,1
49,2,4,0.60051,1
50,2,1,0.650964,1
50,2,2,0.809489,1
50,2,2,0.905095,1
50,2,4,0.955087,1
50,2,2,0.979287,1
50,2,1,0.990564,1
24,2,4,0.175439,0
24,2,3,0.13917,1
24,2,5,0.159113,1
24,2,3,0.181198,1
23,2,3,0.535055,0
23,2,5,0.536514,1
23,2,8,0.535984,0
23,2,6,0.537442,0
23,2,4,0.538897,0
30,2,2,0.620155,0
30,2,6,0.523727,0
30,2,1,0.425605,0
30,2,1,0.333157,0
30,2,0,0.252164,1
9,2,2,0.428571,1
7,2,1,0.697624,1
7,2,0,0.786514,1
7,2,1,0.854702,1
7,2,6,0.903769,1
7,2,6,0.937476,1
5,2,6,0.756863,0
5,2,2,0.760764,1
5,2,2,0.760599,1
15,2,2,0.651332,1
15,2,1,0.809732,0
15,2,1,0.108602,1
15,2,2,0.276714,1
15,2,3,0.490035,0
7,2,2,0.9599,1
7,2,0,0.974499,1
8,2,4,0.523936,0
8,2,3,0.425809,1
8,2,2,0.458612,1
8,2,1,0.49174,1
8,2,4,0.524908,1
8,2,4,0.557831,1
15,2,3,0.102728,1
15,2,1,0.26809,1
1,2,2,0.641379,1
1,2,1,0.773713,1
2,2,4,0.401709,1
2,2,3,0.546902,0
2,2,3,0.197144,1
2,2,3,0.30655,1
2,2,3,0.44291,1
2,2,5,0.588319,1
2,2,6,0.719723,1
13,2,5,0.557491,1
14,2,1,0.609121,1
14,2,1,0.815863,1
46,2,2,0.628483,1
38,2,3,0.704028,1
42,2,3,0.422222,1
42,2,4,0.454971,1
42,2,4,0.488077,1
42,2,3,0.521255,1
43,2,4,0.53322,0
43,2,4,0.103566,1
43,2,5,0.245831,1
43,2,4,0.416925,1
47,0,1,0.889941,1
47,0,1,0.937746,1
54,0,3,0.344828,1
54,0,5,0.441051,1
54,0,3,0.541812,1
54,0,5,0.6392,1
54,0,6,0.726306,1
97,0,2,0.672234,1
55,0,2,0.596639,1
55,0,3,0.596441,0
55,0,1,0.599247,1
55,0,1,0.599047,1
55,0,2,0.598848,1
53,0,10,0.583815,0
53,0,1,0.105198,0
47,0,3,0.965474,1
40,0,1,0.779141,1
40,0,2,0.778932,1
40,0,2,0.778723,1
40,0,2,0.778513,1
40,2,2,0.778304,1
47,2,2,0.981067,1
47,2,2,0.989682,1
47,2,2,0.994397,1
47,2,1,0.996963,1
47,2,1,0.998355,1
35,2,0,0.852368,1
34,2,2,0.777049,1
34,2,1,0.867665,1
34,2,1,0.924444,1
34,2,1,0.957868,1
34,2,2,0.976825,1
34,2,5,0.987349,1
35,2,5,0.852201,0
35,2,1,0.853602,1
35,2,5,0.853436,1
83,2,3,0.551893,0
35,2,3,0.85327,1
35,2,2,0.853104,1
35,2,4,0.852938,1
80,2,4,0.696429,1
52,2,5,0.509449,1
52,2,4,0.674516,1
45,2,5,0.565483,1
49,2,3,0.385396,1
49,2,7,0.60051,1
50,2,2,0.650964,0
50,2,1,0.104348,1
50,2,2,0.270477,1
50,2,3,0.483124,1
50,2,1,0.686082,1
50,2,1,0.832214,1
50,2,2,0.917449,1
50,2,5,0.961184,1
9,2,6,0.428571,1
12,2,3,0.709544,1
7,2,0,0.697624,1
7,2,1,0.786514,1
46,2,7,0.628483,0
46,2,0,0.104037,1
7,2,4,0.854702,1
7,2,5,0.903769,1
5,2,2,0.756863,1
15,2,3,0.651332,1
15,2,2,0.809732,1
7,2,2,0.937476,1
7,2,1,0.9599,1
8,2,2,0.523936,1
8,2,3,0.55687,1
8,2,3,0.589287,1
8,2,2,0.620927,1
7,2,7,0.974499,1
1,2,3,0.641379,0
1,2,2,0.105012,1
1,2,2,0.24772,1
1,2,2,0.419011,1
2,2,6,0.401709,1
2,2,4,0.546902,1
2,2,3,0.68445,1
2,2,3,0.795798,1
2,2,3,0.875016,0
2,2,2,0.586684,1
2,2,3,0.71836,1
2,2,1,0.820868,1
13,2,2,0.557491,1
14,2,1,0.609121,1
14,2,1,0.815863,1
46,2,5,0.27002,0
38,2,3,0.704028,1
42,2,5,0.422222,1
42,2,5,0.454971,1
42,2,3,0.488077,0
42,2,2,0.391198,1
42,2,3,0.423344,1
42,2,3,0.45611,1
43,2,3,0.53322,0
43,2,5,0.103566,1
43,2,2,0.245831,1
43,2,1,0.416925,1
47,0,4,0.889941,1
47,0,0,0.937746,1
54,0,5,0.344828,0
54,0,5,0.118447,1
54,0,5,0.168182,0
54,0,6,0.049639,0
97,0,3,0.672234,1
55,0,3,0.596639,0
55,0,0,0.599444,1
55,0,0,0.599245,1
55,0,2,0.599045,1
53,0,3,0.583815,1
53,0,2,0.700244,1
53,0,8,0.792337,0
47,0,2,0.965474,1
40,0,1,0.779141,1
40,0,1,0.778932,1
40,0,2,0.778723,1
40,0,1,0.778513,1
40,0,2,0.778304,1
47,6,2,0.981067,1
47,6,1,0.989682,1
47,6,1,0.994397,1
47,6,2,0.996963,1
47,6,1,0.998355,1
54,6,5,0.014036,0
54,6,3,0.004587,1
54,6,3,0.007839,1
54,6,3,0.012669,1
54,6,4,0.019814,0
53,6,1,0.112327,1
53,6,1,0.238352,1
53,6,1,0.378275,1
53,6,2,0.518498,1
53,6,1,0.64531,1
34,6,2,0.777049,1
34,6,1,0.867665,1
34,6,2,0.924444,1
34,6,2,0.957868,1
34,6,2,0.976825,1
34,2,1,0.987349,1
35,2,3,0.852368,1
35,2,4,0.852201,1
35,2,2,0.852034,1
35,2,7,0.851867,0
35,2,0,0.853271,1
35,2,2,0.853105,1
52,2,6,0.509449,0
2,2,3,0.401709,1
2,2,4,0.546902,1
2,2,4,0.68445,1
50,2,2,0.650964,1
50,2,4,0.809489,1
50,2,1,0.905095,1
50,2,1,0.955087,1
50,2,3,0.979287,1
35,2,2,0.852938,1
35,2,5,0.852772,1
54,2,4,0.006086,1
54,2,5,0.010067,1
54,2,5,0.015969,1
54,2,6,0.024675,1
54,2,4,0.037427,1
52,2,2,0.259169,1
80,2,4,0.696429,1
50,2,0,0.990564,1
50,2,6,0.995726,1
30,2,3,0.620155,0
9,2,9,0.428571,0
12,2,1,0.709544,1
9,2,7,0.376679,1
10,2,4,0.629252,1
7,2,0,0.697624,1
7,2,0,0.786514,1
7,2,4,0.854702,1
7,2,4,0.903769,1
67,2,1,0.693642,1
15,2,2,0.651332,1
15,2,2,0.809732,1
7,2,1,0.937476,1
7,2,1,0.9599,1
8,2,2,0.523936,1
8,2,1,0.55687,1
8,2,4,0.589287,1
8,2,3,0.620927,1
1,2,2,0.641379,0
1,2,4,0.105012,1
1,2,3,0.24772,1
1,2,3,0.419011,1
2,2,5,0.795798,0
2,2,4,0.441523,1
2,2,3,0.586956,0
2,2,4,0.224155,1
2,2,4,0.342086,1
2,2,4,0.48319,1
2,2,4,0.626916,1
2,2,5,0.751199,0
2,2,4,0.379933,0
2,2,3,0.111225,1
2,2,5,0.184197,0
2,2,3,0.044659,1
2,2,4,0.078314,0
2,2,6,0.01789,0
2,2,3,0.00467,1
2,2,5,0.00934,0
47,0,0,0.889941,1
47,0,2,0.937746,1
54,0,1,0.344828,1
54,0,5,0.441051,1
54,0,7,0.541812,1
54,0,5,0.6392,1
54,0,3,0.726306,1
97,0,7,0.672234,1
55,0,4,0.596639,1
53,0,3,0.583815,1
53,0,3,0.700244,1
53,0,2,0.792337,1
53,0,2,0.860349,1
53,0,3,0.908075,1
47,0,1,0.965474,1
40,0,4,0.779141,1
40,0,1,0.778932,1
40,0,2,0.778723,1
40,0,3,0.778513,1
40,0,2,0.778304,1
47,2,2,0.981067,1
47,2,3,0.989682,1
47,2,1,0.994397,0
47,2,1,0.377761,1
47,2,2,0.552544,1
47,2,2,0.705499,1
47,2,1,0.81955,0
47,2,2,0.111118,1
47,2,2,0.255667,1
47,2,3,0.427735,1
47,2,1,0.599094,1
47,2,1,0.74196,1
35,2,0,0.852368,1
34,2,2,0.777049,1
34,2,1,0.867665,1
34,2,2,0.924444,1
34,2,2,0.957868,1
34,2,1,0.976825,1
34,2,1,0.987349,1
35,2,1,0.852201,1
80,2,5,0.696429,1
83,2,3,0.551893,1
35,2,7,0.852034,1
35,2,4,0.851867,1
35,2,0,0.851699,1
35,2,4,0.851532,1
52,2,4,0.509449,1
52,2,3,0.674516,1
49,2,7,0.385396,0
45,2,5,0.565483,1
2,2,4,0.401709,1
45,2,5,0.749932,1
50,2,4,0.650964,1
50,2,2,0.809489,1
50,2,1,0.905095,0
50,2,2,0.117859,1
50,2,2,0.290121,1
50,2,1,0.504665,1
50,2,2,0.703454,1
50,2,3,0.843109,1
50,2,3,0.923264,1
23,2,6,0.535055,0
23,2,4,0.536514,0
23,2,5,0.537971,1
23,2,3,0.53744,0
24,2,4,0.175439,0
23,2,6,0.538896,0
23,2,6,0.54035,1
24,2,5,0.13917,0
24,2,5,0.109595,1
24,2,5,0.126102,1
24,2,4,0.144566,1
12,2,8,0.709544,1
10,2,3,0.629252,1
7,2,1,0.697624,1
7,2,1,0.786514,1
7,2,3,0.854702,1
7,2,5,0.903769,1
7,2,3,0.937476,1
15,2,3,0.651332,0
15,2,3,0.104353,1
15,2,0,0.270485,1
15,2,3,0.483133,1
7,2,1,0.9599,1
7,2,0,0.974499,1
8,2,2,0.523936,0
8,2,3,0.425809,1
8,2,3,0.458612,1
8,2,1,0.49174,1
8,2,2,0.524908,0
8,2,4,0.426761,1
8,2,4,0.459577,1
8,2,4,0.49271,1
1,2,1,0.641379,0
1,2,4,0.105012,1
1,2,2,0.24772,1
1,2,3,0.419011,1
2,2,7,0.546902,1
2,2,3,0.68445,1
2,2,2,0.795798,1
2,2,6,0.875016,1
2,2,5,0.926342,0
2,2,6,0.718234,1
2,2,6,0.820776,0
2,2,2,0.48156,1
14,2,0,0.609121,1
14,2,1,0.815863,1
56,2,0,0.840399,1
38,2,3,0.704028,1
42,2,4,0.422222,1
42,2,4,0.454971,1
42,2,4,0.488077,0
42,2,3,0.391198,0
42,2,5,0.302356,1
42,2,3,0.331318,1
42,2,2,0.361558,1
43,2,3,0.53322,0
43,2,4,0.103566,1
43,2,1,0.245831,1
43,2,6,0.416925,1
2,2,2,0.625389,1
47,0,5,0.889941,1
47,0,1,0.937746,1
54,0,6,0.344828,0
54,0,3,0.118447,1
54,0,5,0.168182,1
54,0,3,0.232977,1
54,0,3,0.313095,1
54,0,2,0.405998,1
97,0,1,0.672234,1
55,0,3,0.596639,0
55,0,2,0.599444,1
55,0,0,0.599245,1
55,0,6,0.599045,0
55,0,1,0.601844,1
55,0,2,0.601643,1
55,0,0,0.601443,1
53,0,1,0.583815,1
53,0,3,0.700244,1
53,0,2,0.792337,1
53,0,2,0.860349,1
53,2,1,0.908075,1
47,2,2,0.965474,1
40,2,1,0.779141,1
40,2,3,0.778932,0
40,2,4,0.780868,1
40,2,1,0.78066,1
40,2,1,0.780451,1
47,2,1,0.981067,1
47,2,0,0.989682,1
47,2,2,0.994397,0
47,2,0,0.377761,1
47,2,2,0.552544,1
47,2,2,0.705499,1
47,2,0,0.81955,1
47,2,1,0.894846,1
35,2,1,0.852368,1
34,2,2,0.777049,1
34,2,1,0.867665,1
34,2,1,0.924444,1
34,2,2,0.957868,1
34,2,1,0.976825,1
34,2,0,0.987349,1
35,2,3,0.852201,1
35,2,4,0.852034,1
83,2,8,0.551893,0
83,2,2,0.103213,1
83,2,4,0.268806,1
83,2,2,0.481262,1
80,2,4,0.696429,1
52,2,4,0.509449,0
52,2,5,0.259169,1
