@relation 'ASS2009-weka.filters.unsupervised.attribute.Remove-R1-2,7'

@attribute skill numeric
@attribute cluster numeric
@attribute difficulty numeric
@attribute BKT numeric
@attribute class {1,0}

@data
5,3,2,0.751699,1
5,3,2,0.751533,1
5,3,1,0.751367,1
6,3,0,0.275241,1
6,3,1,0.377825,1
3,3,0,0.686747,1
7,3,3,0.670379,1
7,3,1,0.794778,1
7,3,2,0.879125,1
7,3,2,0.931318,0
7,3,2,0.130548,1
7,3,1,0.28056,1
7,3,2,0.454563,1
12,3,2,0.669492,1
12,3,2,0.66919,1
7,3,8,0.623107,0
7,3,2,0.10471,1
7,3,0,0.247326,1
7,3,4,0.418575,1
46,3,3,0.960493,1
46,3,3,0.981831,0
46,3,4,0.188841,1
46,3,8,0.386019,1
46,3,3,0.601094,1
46,3,2,0.775513,1
46,3,2,0.886037,1
46,3,3,0.945525,1
14,3,1,0.572391,1
14,3,2,0.792607,1
13,3,2,0.576512,1
46,3,2,0.974754,1
1,3,4,0.644928,0
1,3,1,0.646806,0
1,3,3,0.648679,1
1,3,2,0.64838,1
1,3,1,0.648081,1
2,3,6,0.403509,1
2,3,3,0.486063,1
2,3,3,0.569311,1
81,3,0,0.667687,1
81,3,2,0.762387,1
81,3,3,0.836684,1
81,3,1,0.891062,1
81,3,2,0.928871,1
83,3,2,0.696054,0
83,3,2,0.105107,1
83,3,1,0.271593,1
83,3,3,0.484366,0
83,3,1,0.102689,1
83,3,1,0.268033,1
83,3,0,0.480398,1
83,3,0,0.683847,1
79,3,0,0.748148,1
79,3,0,0.87015,1
79,3,0,0.937406,1
39,3,2,0.684596,1
39,3,0,0.831271,1
39,3,4,0.916942,1
39,3,3,0.960936,0
39,3,6,0.143236,0
39,3,8,0.101301,0
39,3,5,0.101203,0
39,3,1,0.101203,0
39,3,1,0.101203,0
39,3,2,0.101203,0
39,3,3,0.101203,0
39,3,4,0.101203,0
39,3,3,0.101203,0
39,3,2,0.101203,0
39,3,1,0.101203,0
43,3,2,0.810197,1
2,3,6,0.648768,1
2,3,6,0.720725,1
3,3,4,0.686446,0
83,3,3,0.830796,0
83,3,2,0.10976,1
83,3,0,0.278402,1
83,3,3,0.491894,0
83,3,0,0.102741,1
83,3,2,0.268109,1
83,3,0,0.480483,1
83,3,0,0.683917,1
83,3,1,0.83084,1
50,3,4,0.831788,0
50,3,4,0.109821,0
50,3,4,0.101222,1
50,3,4,0.265865,1
50,3,5,0.47797,0
50,3,3,0.102647,0
50,3,5,0.101206,0
50,3,4,0.101203,1
50,3,4,0.265836,1
2,3,4,0.782855,1
45,3,5,0.743772,1
2,3,6,0.83433,0
45,3,2,0.867564,1
49,3,4,0.881619,0
2,3,6,0.752588,1
45,3,3,0.936071,1
2,3,4,0.809497,1
45,3,5,0.970229,1
49,3,8,0.11422,0
49,3,5,0.101232,1
49,3,5,0.265879,1
49,3,5,0.477987,1
49,3,4,0.681864,1
49,3,4,0.829535,1
31,3,3,0.681842,1
31,3,5,0.82952,1
31,3,1,0.916001,1
31,3,4,0.960474,1
31,3,2,0.981821,1
39,3,0,0.101203,1
39,3,2,0.265836,1
39,3,2,0.477938,0
39,3,2,0.102646,1
39,3,0,0.267969,1
39,3,2,0.480327,1
39,3,0,0.683789,1
39,3,2,0.830759,1
43,3,2,0.88895,1
43,3,1,0.937159,1
43,3,0,0.965141,1
43,3,5,0.980881,1
50,3,4,0.477938,0
50,3,5,0.102646,1
50,3,4,0.267969,1
50,3,5,0.480327,0
50,3,4,0.102662,1
50,3,4,0.267993,0
50,3,3,0.101659,0
50,3,3,0.101204,0
50,3,5,0.101203,1
50,3,5,0.265836,1
45,3,5,0.986375,1
45,3,4,0.993815,1
2,3,3,0.855815,1
2,3,5,0.892364,0
49,3,6,0.916008,0
2,3,6,0.833526,1
45,3,5,0.997203,1
49,3,6,0.120228,1
49,3,3,0.293515,1
49,3,2,0.508322,1
50,3,2,0.477938,0
50,3,4,0.102646,1
50,3,6,0.267969,1
50,3,5,0.480327,0
50,3,3,0.102662,0
50,3,4,0.101206,1
50,3,4,0.265841,0
50,3,5,0.101652,1
50,3,2,0.2665,0
50,3,3,0.101654,0
15,3,1,0.648649,1
15,3,0,0.807957,1
15,3,1,0.904251,1
15,3,3,0.954668,1
7,3,1,0.590743,1
13,3,5,0.520676,0
13,3,6,0.567217,0
13,3,3,0.61257,1
13,3,5,0.557809,0
13,3,6,0.603465,0
13,3,7,0.647361,1
13,3,5,0.594234,0
13,3,3,0.638545,1
13,3,3,0.584948,0
13,3,6,0.629646,0
14,3,6,0.914552,0
14,3,8,0.116782,0
14,3,10,0.101198,0
56,3,2,0.826196,1
56,3,2,0.826051,1
56,3,1,0.825906,1
56,3,1,0.825761,1
56,3,2,0.825615,1
3,3,4,0.688191,0
3,3,0,0.68993,1
7,3,2,0.735537,1
14,3,5,0.101169,1
13,3,3,0.672205,1
13,3,4,0.620611,0
13,3,5,0.663659,0
13,3,5,0.704132,1
13,3,7,0.654965,1
13,4,4,0.602275,1
13,4,9,0.547144,0
13,4,4,0.593104,1
13,4,7,0.537686,0
56,4,2,0.82547,1
56,4,1,0.825324,1
13,4,6,0.583883,1
3,4,2,0.689629,1
3,4,2,0.689329,1
3,4,2,0.689028,1
13,4,6,0.528216,0
13,4,5,0.574617,1
13,4,3,0.518741,0
13,4,6,0.565314,1
13,4,5,0.509268,1
13,4,5,0.45305,0
13,4,4,0.499909,1
13,4,8,0.4438,0
13,4,8,0.49057,0
13,4,6,0.537461,1
13,4,6,0.481149,0
13,4,7,0.528082,0
18,4,3,0.87747,0
19,4,1,0.730496,1
19,4,0,0.730204,1
19,4,0,0.729911,1
13,4,7,0.574486,0
13,4,6,0.619584,1
13,4,6,0.565105,0
13,4,7,0.610529,0
13,4,7,0.654087,0
50,4,4,0.101204,0
50,4,2,0.101203,1
50,4,4,0.265836,0
50,4,3,0.101652,1
50,4,4,0.2665,1
50,4,4,0.478683,0
50,4,6,0.102651,0
50,4,5,0.101206,1
50,4,5,0.265841,0
50,4,4,0.101652,1
13,4,7,0.695187,0
13,4,5,0.733379,0
18,4,3,0.879725,0
18,4,0,0.881943,1
18,4,0,0.88183,1
18,4,0,0.881717,1
13,4,6,0.76837,0
22,4,0,0.975,1
15,4,0,0.97909,1
5,4,0,0.7512,1
5,4,1,0.751034,1
5,4,0,0.750868,1
5,4,1,0.750701,1
5,4,0,0.750535,1
6,4,8,0.4925,0
6,4,0,0.28176,1
6,4,5,0.38547,1
6,4,2,0.50059,1
6,4,2,0.615559,1
6,4,7,0.718875,1
1,4,5,0.647781,0
1,4,3,0.649652,1
1,4,1,0.649352,1
1,4,5,0.649052,1
1,4,4,0.648753,1
15,4,3,0.990473,1
15,4,1,0.995684,1
15,4,3,0.99805,1
15,4,1,0.99912,1
21,4,3,0.588235,1
21,4,2,0.58784,0
21,4,5,0.589462,1
21,4,7,0.589067,0
21,4,6,0.590686,1
21,4,7,0.59029,0
21,4,2,0.591907,1
21,4,3,0.591511,1
68,4,2,0.842466,1
68,4,0,0.842328,1
21,4,6,0.591114,0
21,4,6,0.59273,0
21,4,5,0.594342,0
21,4,4,0.595952,1
21,4,6,0.595554,1
21,4,5,0.595156,0
21,4,5,0.596764,1
21,4,3,0.596365,1
21,4,4,0.595967,0
21,4,1,0.597573,1
21,4,1,0.597175,1
21,4,8,0.596776,0
21,4,3,0.598381,1
21,4,2,0.597982,1
21,4,2,0.597583,1
21,4,4,0.597184,0
21,4,6,0.598788,0
21,4,2,0.600389,1
21,4,4,0.599989,0
21,4,6,0.601588,1
21,4,3,0.601188,1
21,4,5,0.600788,0
84,4,9,0.338983,0
85,4,10,0.048544,0
21,4,3,0.602384,1
21,4,4,0.601984,1
21,4,2,0.601584,0
21,4,4,0.603179,1
21,4,8,0.602778,0
21,4,3,0.604371,1
21,4,4,0.60397,0
21,4,7,0.60556,0
21,4,1,0.607147,1
21,4,2,0.606746,1
16,4,6,0.618421,0
16,4,1,0.619981,1
16,4,2,0.619576,1
16,4,4,0.619171,1
21,4,4,0.606344,1
21,4,7,0.605942,0
21,4,6,0.607529,0
21,4,4,0.609111,0
21,4,3,0.610691,0
19,4,3,0.729618,1
30,4,1,0.64894,1
30,4,2,0.678462,1
30,4,2,0.706611,1
30,4,4,0.733255,1
30,4,2,0.758298,1
85,4,10,0.001057,0
84,4,6,0.340284,0
84,4,4,0.341585,1
84,4,9,0.340747,0
86,4,5,0.523077,1
21,4,2,0.612267,1
21,4,7,0.611864,1
84,4,5,0.342048,1
80,0,5,0.694021,1
80,0,1,0.837221,1
80,0,4,0.92013,1
82,0,1,0.749627,1
82,0,1,0.871022,1
82,0,4,0.937854,0
82,0,2,0.12739,1
82,0,3,0.303695,1
82,0,2,0.519173,1
82,0,3,0.714878,1
81,0,4,0.549383,1
35,0,1,0.863636,1
35,0,0,0.863478,1
33,0,0,0.696923,1
33,0,2,0.813574,1
33,0,2,0.891084,1
34,0,6,0.766387,0
34,0,2,0.108331,0
34,0,3,0.101274,1
34,0,0,0.242826,1
34,2,1,0.413598,1
33,2,2,0.938422,1
42,2,3,0.448148,0
42,2,2,0.35378,1
42,2,3,0.384851,0
42,2,3,0.29676,1
42,2,4,0.325449,1
42,2,3,0.355449,1
42,2,5,0.386576,0
42,2,3,0.298279,1
42,2,3,0.327042,1
42,2,3,0.357109,1
83,2,1,0.541063,1
83,2,4,0.731709,0
83,2,4,0.105887,1
83,2,4,0.272738,1
83,2,3,0.485638,0
83,2,5,0.102698,0
83,2,3,0.101206,1
83,2,4,0.265841,1
83,2,4,0.477944,1
83,2,5,0.681829,1
43,2,7,0.535959,0
43,2,6,0.103595,0
43,2,3,0.10126,1
43,2,4,0.242808,1
43,2,2,0.413578,1
43,2,2,0.586153,1
39,2,4,0.55514,1
97,2,2,0.696391,1
98,2,4,0.572082,1
57,2,1,0.725877,1
31,2,1,0.590909,1
31,2,6,0.768313,0
31,2,6,0.106935,1
31,2,5,0.274275,1
31,2,5,0.487341,1
31,2,5,0.689522,0
49,2,5,0.374494,0
49,2,3,0.102077,0
49,2,5,0.101205,1
49,2,4,0.265839,1
49,2,5,0.477941,1
45,2,5,0.557143,1
82,2,9,0.850155,0
82,2,9,0.111107,1
82,2,2,0.280362,1
82,2,2,0.494047,1
48,2,8,0.22905,0
48,2,6,0.048658,0
48,2,8,0.009542,0
48,2,6,0.00262,1
48,2,7,0.006849,0
48,2,5,0.00216,1
48,2,7,0.005825,1
48,2,7,0.013953,1
50,2,5,0.613248,0
50,2,4,0.103848,0
50,2,4,0.101209,1
50,2,3,0.265845,0
50,2,5,0.101652,0
50,2,5,0.101204,1
50,2,6,0.265837,1
50,2,3,0.47794,0
50,2,4,0.102646,0
50,2,6,0.101206,0
50,2,4,0.101203,0
50,2,3,0.101203,0
50,2,3,0.101203,1
50,2,5,0.265836,0
52,2,6,0.509704,0
52,2,7,0.149996,1
52,2,6,0.284187,1
52,2,6,0.471446,1
50,2,4,0.101652,1
50,2,2,0.2665,1
50,2,4,0.478683,1
54,2,6,0.314286,0
99,2,4,0.537801,1
99,2,3,0.65017,1
54,2,1,0.104854,1
99,2,3,0.747982,1
99,2,0,0.825756,1
99,2,3,0.883266,1
99,2,5,0.923549,0
99,2,5,0.829696,0
99,2,5,0.662775,0
99,2,5,0.442418,1
99,2,6,0.559021,0
99,2,5,0.338687,1
99,2,4,0.450123,1
99,2,4,0.566687,0
100,2,4,0.496212,0
100,2,0,0.333958,1
100,2,4,0.360743,1
100,2,5,0.388377,1
100,2,2,0.416705,0
100,2,0,0.266834,1
100,2,5,0.290723,1
100,2,3,0.31577,1
64,2,3,0.554585,1
100,2,3,0.341879,1
100,2,4,0.368934,0
100,2,0,0.229592,1
100,2,0,0.251391,1
100,2,0,0.274455,1
100,2,4,0.298729,0
100,2,0,0.17859,1
100,2,1,0.196958,1
100,2,0,0.216638,1
100,2,4,0.237628,1
100,2,5,0.259907,0
100,2,0,0.152124,1
100,2,0,0.168449,1
100,2,0,0.186055,1
99,2,4,0.345686,0
99,2,4,0.176293,1
99,2,3,0.255215,0
99,2,1,0.122167,1
99,2,2,0.182452,0
99,2,0,0.083397,1
99,2,0,0.12759,1
99,2,0,0.18994,1
99,2,4,0.272897,1
99,2,3,0.375065,1
99,2,3,0.489564,1
99,2,4,0.605075,0
99,2,2,0.382247,1
99,2,3,0.497186,1
99,2,0,0.612334,1
99,2,4,0.716118,1
99,2,4,0.801117,1
99,2,6,0.865437,1
99,2,5,0.911255,1
99,2,4,0.942506,0
99,2,4,0.86861,1
99,2,3,0.913455,1
99,2,6,0.943979,0
99,2,4,0.871718,1
99,2,3,0.915605,1
99,2,4,0.945416,0
99,2,3,0.874762,0
100,2,4,0.204966,1
64,2,5,0.554208,0
100,2,3,0.225191,1
100,2,4,0.24672,0
100,2,0,0.143396,1
100,2,5,0.159007,1
100,2,3,0.17588,1
100,2,5,0.194047,0
100,2,0,0.109783,1
100,2,2,0.12246,1
100,2,0,0.136278,1
100,2,3,0.151293,1
100,2,3,0.16755,1
100,2,4,0.185088,1
100,2,4,0.20393,1
64,2,4,0.555887,1
99,2,5,0.738037,1
99,2,4,0.818136,0
99,2,4,0.644745,0
99,2,1,0.422892,1
99,2,2,0.539343,1
99,2,3,0.651579,1
99,2,2,0.749149,1
99,2,7,0.826646,0
99,2,6,0.65797,0
99,2,4,0.437147,1
99,2,6,0.553745,0
99,2,5,0.333925,1
99,2,2,0.444855,1
99,2,5,0.561452,1
99,2,4,0.671571,1
99,2,4,0.765552,1
99,2,0,0.839068,1
99,2,6,0.892754,1
99,2,5,0.930021,0
99,2,5,0.842759,1
99,2,6,0.895367,0
99,2,5,0.775349,1
100,2,3,0.224085,0
100,2,0,0.128711,1
100,2,0,0.143077,1
100,2,0,0.158662,1
100,2,3,0.175508,1
100,2,3,0.193647,1
100,2,4,0.213097,0
100,2,0,0.121715,1
100,2,5,0.135467,0
100,2,2,0.074596,1
100,2,5,0.083882,0
100,2,5,0.045363,1
64,2,4,0.555509,1
100,2,4,0.051582,1
99,2,5,0.846408,1
99,2,4,0.897942,0
99,2,3,0.780152,1
99,2,2,0.849985,1
99,2,4,0.90046,1
99,2,5,0.935244,0
99,2,5,0.853466,1
99,2,2,0.902903,1
99,2,2,0.936893,1
99,2,5,0.959516,1
99,2,6,0.974252,0
99,2,3,0.93849,1
100,2,3,0.058472,1
100,2,4,0.066095,0
100,2,6,0.035639,0
100,2,5,0.019393,1
100,2,3,0.022693,0
100,2,0,0.012636,1
100,2,0,0.015146,1
100,2,0,0.01795,1
100,2,5,0.021082,0
100,2,3,0.011801,1
100,2,3,0.014213,1
100,2,5,0.016908,1
64,2,3,0.555131,0
100,2,0,0.019919,1
100,2,0,0.023279,1
100,2,0,0.027027,1
64,2,4,0.556809,1
64,2,2,0.556431,0
100,2,2,0.031204,1
99,2,5,0.960565,0
99,2,5,0.9076,0
99,2,6,0.798448,1
99,2,6,0.863485,0
99,2,7,0.718418,1
99,2,3,0.802918,1
99,2,4,0.866752,1
99,2,3,0.912168,1
99,2,2,0.943118,1
64,2,4,0.558107,1
64,2,4,0.557727,0
100,2,3,0.035853,0
100,2,4,0.019505,1
100,2,4,0.022818,1
100,2,3,0.026513,1
100,2,4,0.030631,0
100,2,3,0.016769,1
100,2,4,0.019763,0
100,2,0,0.011119,1
100,2,0,0.01345,1
100,2,0,0.016055,1
100,2,4,0.018966,1
100,2,3,0.022216,1
100,2,4,0.025842,1
99,2,3,0.963596,1
100,2,1,0.029883,1
60,2,2,0.64684,0
60,2,3,0.648334,0
60,2,3,0.649823,1
60,2,2,0.649415,1
60,2,2,0.649007,1
120,2,4,0.705357,1
99,2,0,0.976883,1
59,2,8,0.482517,0
59,2,9,0.102397,0
59,2,8,0.101171,0
59,2,10,0.101169,0
59,2,4,0.101169,1
59,2,4,0.29788,0
59,2,2,0.101636,1
59,2,5,0.29867,0
46,2,3,0.634796,1
46,2,3,0.798701,1
46,2,3,0.899121,1
46,2,2,0.952111,1
46,2,3,0.977881,1
59,2,3,0.101639,1
59,2,4,0.298674,0
59,2,4,0.101639,1
59,2,8,0.298674,1
59,2,2,0.563795,1
61,2,2,0.64186,1
99,2,1,0.985393,1
104,2,5,0.650602,1
105,2,0,0.77551,1
105,2,0,0.775348,1
105,2,0,0.775186,1
105,2,3,0.775023,1
105,2,1,0.774861,1
107,2,6,0.322581,0
107,2,8,0.223922,0
107,2,2,0.149094,1
107,2,3,0.197246,1
107,2,7,0.256043,0
107,2,8,0.17274,0
107,2,2,0.112754,1
107,2,4,0.151453,0
107,2,5,0.098102,1
107,2,4,0.132632,1
107,2,5,0.176657,1
58,2,6,0.678832,0
58,2,5,0.680604,0
58,2,4,0.682369,1
58,2,5,0.682068,1
26,2,1,0.657895,1
26,3,0,0.657594,1
90,3,6,0.513514,1
87,3,4,0.467105,0
87,3,5,0.468633,1
87,3,8,0.468169,0
87,3,5,0.469696,0
87,3,5,0.471222,0
87,3,7,0.472747,0
87,3,8,0.47427,0
87,3,4,0.475792,0
87,3,6,0.477313,0
87,3,5,0.478833,1
87,3,7,0.478357,0
87,3,3,0.479876,0
87,3,3,0.481393,0
87,3,3,0.48291,1
87,3,8,0.482429,0
87,3,6,0.483944,0
87,3,5,0.485459,1
87,3,5,0.484975,0
87,3,5,0.486488,1
87,3,6,0.486003,1
87,3,4,0.485519,1
87,3,5,0.485036,1
89,3,1,0.859375,1
87,3,4,0.484553,1
87,3,6,0.48407,1
27,3,6,0.683673,0
27,3,4,0.685428,1
27,3,6,0.685127,0
27,3,10,0.686877,0
27,3,6,0.688621,1
27,3,3,0.68832,1
27,3,3,0.688019,0
27,3,3,0.689759,1
27,3,2,0.689458,1
27,3,2,0.689157,1
27,3,0,0.688856,1
23,3,4,0.522727,0
27,3,7,0.688555,0
27,3,4,0.690293,1
27,3,4,0.689992,0
27,3,0,0.691725,1
28,3,2,0.685393,1
27,3,1,0.691424,1
27,3,0,0.691123,1
30,3,0,0.617284,1
30,3,2,0.64804,0
30,3,3,0.553569,0
30,3,2,0.455162,1
30,3,2,0.488269,1
30,3,2,0.521447,1
30,3,3,0.554408,0
30,3,2,0.456003,1
30,3,2,0.489115,1
30,3,3,0.522291,1
30,3,5,0.555243,0
30,3,3,0.456841,1
30,3,5,0.489958,1
30,3,4,0.523132,1
30,3,4,0.556075,0
30,3,0,0.457676,1
30,3,2,0.490798,0
24,3,4,0.171779,0
24,3,4,0.136161,0
24,3,3,0.107166,1
24,3,4,0.123377,0
24,3,5,0.096886,0
24,3,5,0.075797,1
24,3,5,0.087993,1
24,3,5,0.101793,1
93,3,5,0.392694,0
93,3,4,0.102163,1
93,3,4,0.267256,1
93,3,5,0.479529,1
93,3,4,0.683134,1
95,3,2,0.844749,0
95,3,0,0.84621,1
95,3,2,0.846038,1
95,3,2,0.845867,1
94,3,4,0.412935,0
94,3,5,0.414491,0
94,3,2,0.416047,1
94,3,2,0.415661,1
94,3,3,0.415275,0
94,3,2,0.41683,1
94,3,4,0.416442,1
94,3,5,0.416055,1
94,3,4,0.415668,1
96,3,7,0.482517,0
96,3,0,0.484282,1
96,3,1,0.483966,1
96,3,8,0.483651,1
8,3,3,0.524725,0
8,3,4,0.426582,0
8,3,2,0.334044,1
8,3,4,0.364393,0
8,3,0,0.278906,1
8,3,5,0.306661,0
8,3,3,0.229956,1
8,3,2,0.254687,1
8,3,4,0.281031,0
8,3,5,0.20888,1
8,3,3,0.232095,1
8,3,1,0.256972,1
8,3,3,0.283456,1
8,3,0,0.311458,1
8,3,2,0.340847,1
8,3,3,0.371457,0
8,3,2,0.28504,1
8,3,2,0.313126,1
8,3,4,0.342591,1
8,3,1,0.373265,1
8,3,4,0.404944,0
8,3,3,0.314565,1
8,3,2,0.344095,1
8,3,4,0.374825,1
8,3,3,0.406547,1
8,3,3,0.439024,1
6,3,5,0.576812,0
6,3,5,0.35508,1
6,3,1,0.468071,1
6,3,6,0.584331,1
6,3,4,0.691849,1
6,3,0,0.781907,1
5,3,0,0.747863,1
5,3,2,0.747697,1
5,3,0,0.74753,1
3,3,5,0.686747,0
3,3,4,0.688491,1
3,3,2,0.68819,1
7,3,3,0.670379,1
7,3,0,0.794778,1
7,3,3,0.879125,1
7,3,1,0.931318,1
7,3,1,0.961809,1
7,3,2,0.979026,1
10,3,4,0.632867,1
12,3,4,0.669492,1
7,3,5,0.988561,0
7,3,4,0.261047,0
7,3,7,0.101795,0
7,3,3,0.101255,0
7,3,7,0.101254,1
7,3,0,0.2428,1
46,3,3,0.989916,1
46,3,2,0.995431,1
46,3,5,0.997935,1
46,3,7,0.999068,1
46,3,3,0.99958,1
46,3,4,0.99981,1
46,3,6,0.999915,1
46,3,2,0.999961,1
46,3,2,0.999983,1
46,3,1,0.999992,1
46,3,3,0.999996,1
14,3,2,0.572391,0
14,3,1,0.103005,1
14,3,3,0.300976,0
14,3,3,0.101646,1
14,3,1,0.298686,1
14,3,3,0.563808,1
13,3,3,0.576512,0
13,3,1,0.621536,1
13,3,0,0.56714,1
13,3,3,0.511125,1
7,3,4,0.413569,1
46,3,3,0.999998,1
46,3,2,0.999999,1
81,3,1,0.660707,1
81,3,2,0.756673,1
81,3,2,0.832365,0
81,3,2,0.667007,1
81,3,0,0.761832,1
81,3,1,0.836265,1
81,3,1,0.890765,1
81,3,0,0.928668,1
83,3,2,0.829512,1
83,3,0,0.915996,1
83,3,1,0.960472,1
83,3,2,0.98182,1
83,3,0,0.991729,1
79,3,0,0.748148,1
79,3,0,0.87015,1
79,3,0,0.937406,1
39,3,5,0.742283,0
39,3,3,0.106159,1
39,3,3,0.273138,1
39,3,5,0.486081,1
43,3,3,0.731986,0
43,3,2,0.107112,1
43,3,2,0.25046,1
43,3,0,0.422028,1
43,3,2,0.593899,1
43,3,1,0.737971,1
1,3,2,0.644928,1
1,3,2,0.644629,1
2,3,7,0.403509,0
2,3,4,0.290509,1
2,3,5,0.364214,0
2,3,4,0.257553,1
2,3,7,0.326817,1
2,3,3,0.404417,1
2,3,3,0.487004,1
2,3,3,0.570234,1
2,3,3,0.649625,0
2,3,4,0.528416,1
2,3,5,0.610276,0
2,3,4,0.486262,1
50,3,4,0.682437,1
50,3,3,0.829899,1
50,3,5,0.916205,1
50,3,3,0.960574,1
50,3,3,0.981868,1
49,3,4,0.681827,0
45,3,7,0.743772,1
3,3,4,0.687889,0
3,3,4,0.689629,1
3,3,3,0.689329,1
3,3,3,0.689028,1
2,3,4,0.569506,0
2,3,4,0.44438,1
2,3,6,0.527855,1
49,3,4,0.104844,1
49,3,5,0.271207,0
2,3,5,0.60974,0
2,3,5,0.4857,1
49,3,8,0.10167,0
2,3,4,0.568955,1
45,3,5,0.867564,1
49,3,4,0.101204,0
45,3,4,0.936071,1
49,3,4,0.101203,1
2,3,5,0.648437,0
49,3,6,0.265836,1
2,3,2,0.527119,1
49,3,3,0.477938,1
45,3,4,0.970229,1
45,3,2,0.986375,1
49,3,4,0.681824,1
49,3,6,0.829509,1
49,3,4,0.915995,1
31,3,1,0.104983,1
31,3,1,0.271412,1
31,3,3,0.484164,1
31,3,1,0.686932,1
31,3,1,0.832752,1
3,3,6,0.688727,1
56,3,2,0.826196,0
56,3,1,0.829221,0
56,3,1,0.832202,1
56,3,2,0.83206,0
56,3,2,0.835001,0
56,3,1,0.837901,0
56,3,0,0.840758,1
56,3,1,0.84062,0
56,3,1,0.843438,1
56,3,1,0.843302,1
56,3,1,0.843165,1
56,3,2,0.843028,1
15,3,2,0.648649,0
15,3,3,0.104314,0
15,3,2,0.10121,1
15,3,2,0.265846,1
15,3,1,0.47795,1
15,3,3,0.681834,0
15,3,1,0.104844,1
15,3,1,0.271207,1
15,3,1,0.483937,1
56,3,2,0.842891,1
7,3,2,0.586144,0
7,3,2,0.10418,1
7,3,2,0.246633,0
7,3,1,0.101737,1
7,3,1,0.243434,1
7,3,1,0.414272,1
14,3,8,0.786974,0
14,3,5,0.10651,0
14,3,8,0.101179,0
14,3,6,0.101169,0
14,3,6,0.101169,1
14,3,6,0.29788,0
14,3,10,0.101636,0
14,3,5,0.10117,1
13,3,3,0.454888,0
13,3,3,0.501761,0
13,3,7,0.548561,0
13,3,6,0.594484,1
13,3,5,0.539106,1
13,3,4,0.4828,1
13,3,5,0.426994,0
13,3,5,0.473519,0
13,3,3,0.52046,1
13,3,2,0.464161,1
13,3,5,0.408832,1
5,3,2,0.747363,1
5,3,1,0.747196,1
5,3,1,0.74703,1
5,3,1,0.746863,1
5,3,1,0.746696,1
6,3,7,0.851289,0
6,3,2,0.697807,1
6,3,3,0.786659,1
6,3,2,0.854809,1
6,3,6,0.903845,1
6,3,2,0.937527,1
1,3,2,0.64433,1
1,3,3,0.644031,0
1,3,3,0.645913,1
1,3,2,0.645614,1
1,3,2,0.645315,1
1,3,1,0.645016,1
1,3,4,0.644717,1
13,3,8,0.355803,0
13,3,7,0.400079,1
13,3,7,0.347534,0
13,3,6,0.391419,1
19,3,1,0.730496,1
18,3,1,0.87747,1
22,3,0,0.975,1
7,3,0,0.586791,1
7,3,4,0.732481,1
15,3,1,0.686747,1
15,3,3,0.832635,1
15,3,0,0.917675,1
21,3,3,0.588235,1
21,3,4,0.58784,0
21,3,6,0.589462,0
21,3,3,0.591081,1
21,3,0,0.590685,1
21,3,5,0.590289,1
68,3,0,0.842466,1
67,3,1,0.664671,1
15,3,1,0.961295,1
15,3,1,0.982207,1
15,3,0,0.991906,1
15,3,0,0.996336,1
15,3,1,0.998345,1
14,3,5,0.297881,0
14,3,2,0.101636,0
14,4,1,0.10117,1
14,4,3,0.297881,1
21,4,7,0.589893,0
21,4,4,0.591511,0
21,4,5,0.593126,0
21,4,4,0.594737,0
21,4,5,0.596346,1
21,4,7,0.595948,0
21,4,4,0.597554,0
21,4,5,0.599157,0
21,4,2,0.600757,1
118,4,5,0.56,0
21,4,6,0.600357,0
21,4,2,0.601955,1
21,4,5,0.601555,0
21,4,4,0.60315,0
21,4,3,0.604741,1
21,4,4,0.60434,0
21,4,4,0.60593,1
21,4,2,0.605529,1
21,3,3,0.605127,1
21,3,6,0.604726,0
28,3,3,0.805465,1
21,3,5,0.606315,1
21,3,4,0.605913,1
21,3,1,0.605512,1
21,3,1,0.605111,0
21,3,1,0.606699,0
21,3,2,0.608283,1
21,3,2,0.607881,1
21,3,1,0.607479,1
21,3,6,0.607077,1
21,3,3,0.606676,1
21,3,3,0.606274,0
21,3,3,0.60786,1
21,3,7,0.607458,0
21,3,4,0.609041,1
21,3,3,0.608638,1
21,3,5,0.608236,1
16,3,6,0.618421,0
16,3,4,0.619981,1
16,3,4,0.619576,1
19,3,4,0.730204,0
19,3,3,0.731784,1
19,3,8,0.731491,0
19,3,3,0.733066,1
19,3,5,0.732774,1
19,3,5,0.732482,1
86,3,2,0.523077,1
30,3,4,0.39379,0
30,3,4,0.304649,1
30,3,2,0.333721,1
30,3,6,0.364057,0
30,3,2,0.278615,1
30,3,3,0.306354,1
30,3,3,0.335507,1
30,3,3,0.365912,1
30,3,4,0.397374,1
3,3,3,0.688426,1
3,3,3,0.688125,1
1,4,1,0.644418,1
1,4,1,0.644119,1
1,4,1,0.643821,1
1,4,4,0.643522,1
80,0,3,0.694021,1
80,0,3,0.837221,1
80,0,4,0.92013,1
82,0,0,0.749627,1
82,0,1,0.871022,1
82,0,3,0.937854,0
82,0,8,0.12739,0
82,0,2,0.101263,1
82,0,1,0.265925,1
82,0,2,0.478038,1
93,0,8,0.392694,0
82,0,1,0.681906,1
82,0,2,0.829561,1
82,0,2,0.916023,1
82,0,0,0.960485,1
81,0,5,0.549383,1
35,0,1,0.863636,1
33,0,5,0.696923,1
33,0,1,0.813574,1
33,0,3,0.891084,1
34,2,1,0.766387,1
34,2,2,0.860686,1
